ds,y
2025-08-21 23:06:03.870374,1155.0
2025-08-21 23:32:03.870374,184.84
2025-08-21 23:47:03.870374,355.12
2025-08-21 23:50:03.870374,689.36
2025-08-22 00:11:03.870374,784.45
2025-08-22 00:15:03.870374,382.82
2025-08-22 00:27:03.870374,594.0
2025-08-22 00:33:03.870374,114.64
2025-08-22 00:40:03.870374,561.29
2025-08-22 00:49:03.870374,105.0
2025-08-22 00:53:03.870374,853.97
2025-08-22 01:10:03.870374,346.5
2025-08-22 01:45:03.870374,316.02
2025-08-22 01:51:03.870374,112.49
2025-08-22 01:55:03.870374,838.08
2025-08-22 01:59:03.870374,3599.38
2025-08-22 02:41:03.870374,304.13
2025-08-22 02:54:03.870374,306.89
2025-08-22 03:03:03.870374,226.06
2025-08-22 03:15:03.870374,297.94
2025-08-22 03:23:03.870374,457.63
2025-08-22 03:24:03.870374,374.57
2025-08-22 03:39:03.870374,282.88
2025-08-22 04:16:03.870374,173.23999999999998
2025-08-22 04:26:03.870374,83.4
2025-08-22 04:45:03.870374,260.55
2025-08-22 05:05:03.870374,5424.0
2025-08-22 21:14:03.870374,345.35
2025-08-22 22:10:03.870374,415.81
2025-08-22 22:17:03.870374,113.1
2025-08-22 22:22:03.870374,365.79
2025-08-22 22:23:03.870374,305.78
2025-08-22 22:24:03.870374,312.19
2025-08-22 22:36:03.870374,203.4
2025-08-22 22:43:03.870374,123.1
2025-08-22 22:49:03.870374,198.91000000000003
2025-08-22 23:10:03.870374,229.27
2025-08-22 23:37:03.870374,450.87
2025-08-22 23:46:03.870374,703.5400000000001
2025-08-23 00:08:03.870374,117.6
2025-08-23 00:11:03.870374,46.970000000000006
2025-08-23 00:44:03.870374,1722.02
2025-08-23 00:52:03.870374,554.38
2025-08-23 00:59:03.870374,136.92
2025-08-23 01:21:03.870374,955.99
2025-08-23 01:26:03.870374,319.42
2025-08-23 01:31:03.870374,178.4
2025-08-23 01:36:03.870374,465.32
2025-08-23 02:05:03.870374,301.48
2025-08-23 02:06:03.870374,480.9
2025-08-23 02:16:03.870374,206.21
2025-08-23 02:26:03.870374,1096.33
2025-08-23 02:28:03.870374,305.26
2025-08-23 02:56:03.870374,273.21
2025-08-23 03:05:03.870374,275.1
2025-08-23 03:10:03.870374,75.9
2025-08-23 03:34:03.870374,187.7
2025-08-23 03:50:03.870374,871.6
2025-08-23 04:50:03.870374,311.6
2025-08-23 05:28:03.870374,72.9
2025-08-23 21:15:03.870374,150.24
2025-08-23 21:19:03.870374,144.95000000000002
2025-08-23 21:38:03.870374,639.82
2025-08-23 21:42:03.870374,270.0
2025-08-23 22:12:03.870374,175.2
2025-08-23 22:13:03.870374,308.12
2025-08-23 22:14:03.870374,229.3
2025-08-23 22:16:03.870374,229.39999999999998
2025-08-23 22:23:03.870374,348.85
2025-08-23 22:27:03.870374,415.7
2025-08-23 22:36:03.870374,356.23
2025-08-23 22:41:03.870374,104.4
2025-08-23 22:46:03.870374,636.25
2025-08-23 22:57:03.870374,326.4
2025-08-23 23:09:03.870374,482.79
2025-08-23 23:15:03.870374,301.82
2025-08-23 23:19:03.870374,553.13
2025-08-23 23:32:03.870374,179.31
2025-08-23 23:33:03.870374,388.77
2025-08-23 23:40:03.870374,364.35
2025-08-23 23:43:03.870374,336.38
2025-08-23 23:44:03.870374,227.18
2025-08-23 23:50:03.870374,144.10000000000002
2025-08-24 00:02:03.870374,117.51
2025-08-24 00:03:03.870374,27.349999999999998
2025-08-24 00:05:03.870374,1072.2
2025-08-24 00:07:03.870374,587.48
2025-08-24 00:13:03.870374,303.04
2025-08-24 00:19:03.870374,191.06
2025-08-24 00:26:03.870374,305.95000000000005
2025-08-24 00:27:03.870374,91.8
2025-08-24 00:32:03.870374,191.49
2025-08-24 00:33:03.870374,329.1
2025-08-24 00:36:03.870374,228.84
2025-08-24 00:37:03.870374,107.07
2025-08-24 00:38:03.870374,580.58
2025-08-24 00:41:03.870374,269.83
2025-08-24 00:42:03.870374,244.5
2025-08-24 01:02:03.870374,358.25000000000006
2025-08-24 01:08:03.870374,312.0
2025-08-24 01:10:03.870374,366.2
2025-08-24 01:12:03.870374,160.12
2025-08-24 01:14:03.870374,364.8
2025-08-24 01:19:03.870374,347.64
2025-08-24 01:21:03.870374,429.9
2025-08-24 01:22:03.870374,571.3
2025-08-24 01:27:03.870374,192.5
2025-08-24 01:35:03.870374,321.65
2025-08-24 01:40:03.870374,365.4
2025-08-24 01:48:03.870374,102.12
2025-08-24 06:06:03.870374,78.25999999999999
2025-08-24 06:08:03.870374,40.41
2025-08-24 06:12:03.870374,188.13
2025-08-24 07:08:03.870374,254.96
2025-08-24 07:13:03.870374,91.09
2025-08-24 07:19:03.870374,119.35
2025-08-24 07:30:03.870374,203.2
2025-08-24 19:40:03.870374,394.44
2025-08-24 19:52:03.870374,213.8
2025-08-24 20:23:03.870374,625.05
2025-08-24 20:24:03.870374,768.83
2025-08-24 20:27:03.870374,487.51
2025-08-24 20:28:03.870374,449.64
2025-08-24 20:30:03.870374,239.00000000000003
2025-08-24 20:42:03.870374,301.53000000000003
2025-08-24 20:43:03.870374,152.3
2025-08-24 20:51:03.870374,148.74
2025-08-24 21:11:03.870374,266.4
2025-08-24 21:16:03.870374,136.36
2025-08-24 21:18:03.870374,215.34
2025-08-24 21:23:03.870374,190.82000000000002
2025-08-24 21:28:03.870374,310.05
2025-08-24 21:29:03.870374,112.8
2025-08-24 21:48:03.870374,421.6
2025-08-24 21:57:03.870374,1321.25
2025-08-24 22:01:03.870374,484.95
2025-08-24 22:04:03.870374,247.95
2025-08-24 22:12:03.870374,129.45000000000002
2025-08-24 22:17:03.870374,118.75
2025-08-24 22:22:03.870374,373.27
2025-08-24 22:23:03.870374,230.98000000000002
2025-08-24 22:29:03.870374,320.28
2025-08-24 22:35:03.870374,806.54
2025-08-24 23:24:03.870374,117.6
2025-08-24 23:26:03.870374,174.02
2025-08-24 23:29:03.870374,110.8
2025-08-24 23:31:03.870374,210.65
2025-08-24 23:36:03.870374,483.0
2025-08-24 23:46:03.870374,718.6
2025-08-24 23:47:03.870374,79.80000000000001
2025-08-24 23:53:03.870374,651.6
2025-08-24 23:57:03.870374,337.67
2025-08-25 00:04:03.870374,453.0
2025-08-25 00:09:03.870374,313.5
2025-08-25 00:20:03.870374,1163.75
2025-08-25 00:23:03.870374,115.7
2025-08-25 00:31:03.870374,149.9
2025-08-25 00:33:03.870374,350.76
2025-08-25 00:36:03.870374,481.46000000000004
2025-08-25 00:37:03.870374,113.89
2025-08-25 00:45:03.870374,776.52
2025-08-25 00:46:03.870374,9.9
2025-08-25 00:59:03.870374,435.84
2025-08-25 01:03:03.870374,375.0
2025-08-25 01:04:03.870374,270.0
2025-08-25 01:17:03.870374,314.07
2025-08-25 01:23:03.870374,138.24
2025-08-25 02:10:03.870374,306.18
2025-08-25 02:15:03.870374,304.33000000000004
2025-08-25 02:17:03.870374,318.07
2025-08-25 02:29:03.870374,194.75
2025-08-25 02:30:03.870374,1867.86
2025-08-25 02:42:03.870374,73.5
2025-08-25 03:22:03.870374,817.44
2025-08-25 03:37:03.870374,528.93
2025-08-25 03:38:03.870374,32.65
2025-08-25 03:52:03.870374,431.78000000000003
2025-08-25 05:28:03.870374,32.32
2025-08-26 22:13:03.870374,292.79999999999995
2025-08-26 22:19:03.870374,138.24
2025-08-26 23:14:03.870374,862.8199999999999
2025-08-26 23:17:03.870374,197.5
2025-08-26 23:27:03.870374,705.56
2025-08-26 23:36:03.870374,423.4
2025-08-26 23:38:03.870374,281.01
2025-08-26 23:48:03.870374,157.6
2025-08-26 23:51:03.870374,491.79
2025-08-27 00:01:03.870374,110.97
2025-08-27 00:25:03.870374,147.06
2025-08-27 00:39:03.870374,480.34000000000003
2025-08-27 00:55:03.870374,180.4
2025-08-27 00:56:03.870374,212.12
2025-08-27 01:02:03.870374,108.42
2025-08-27 01:24:03.870374,170.95
2025-08-27 01:28:03.870374,476.49
2025-08-27 01:29:03.870374,91.74
2025-08-27 01:39:03.870374,239.49
2025-08-27 01:51:03.870374,117.43
2025-08-27 02:05:03.870374,113.61999999999999
2025-08-27 02:19:03.870374,112.55000000000001
2025-08-27 02:30:03.870374,110.55
2025-08-27 03:10:03.870374,261.58
2025-08-27 03:12:03.870374,1476.22
2025-08-27 03:18:03.870374,280.66
2025-08-27 03:22:03.870374,156.22
2025-08-27 03:28:03.870374,560.6700000000001
2025-08-27 03:35:03.870374,191.86
2025-08-27 04:04:03.870374,260.92
2025-08-27 04:05:03.870374,329.05
2025-08-27 04:07:03.870374,173.95
2025-08-27 20:17:03.870374,476.37
2025-08-27 20:19:03.870374,2050.08
2025-08-27 20:52:03.870374,834.6800000000001
2025-08-27 21:21:03.870374,225.61
2025-08-27 21:47:03.870374,151.65
2025-08-27 21:49:03.870374,514.9300000000001
2025-08-27 21:50:03.870374,185.65
2025-08-27 21:57:03.870374,158.4
2025-08-27 22:04:03.870374,475.88
2025-08-27 22:07:03.870374,658.16
2025-08-27 22:12:03.870374,423.0
2025-08-27 22:13:03.870374,841.4999999999999
2025-08-27 22:17:03.870374,310.26
2025-08-27 22:21:03.870374,162.5
2025-08-27 22:28:03.870374,470.4
2025-08-27 23:02:03.870374,903.87
2025-08-27 23:09:03.870374,309.52000000000004
2025-08-27 23:26:03.870374,403.34000000000003
2025-08-27 23:41:03.870374,293.24
2025-08-27 23:43:03.870374,666.32
2025-08-27 23:46:03.870374,274.08
2025-08-27 23:48:03.870374,375.96000000000004
2025-08-27 23:54:03.870374,390.54
2025-08-28 00:16:03.870374,148.0
2025-08-28 00:20:03.870374,134.8
2025-08-28 00:23:03.870374,744.41
2025-08-28 00:24:03.870374,2.55
2025-08-28 00:48:03.870374,141.20000000000002
2025-08-28 01:00:03.870374,435.0
2025-08-28 01:02:03.870374,60.0
2025-08-28 01:05:03.870374,337.08000000000004
2025-08-28 01:22:03.870374,309.88
2025-08-28 01:25:03.870374,269.95
2025-08-28 01:27:03.870374,112.80000000000001
2025-08-28 01:32:03.870374,299.1
2025-08-28 01:43:03.870374,22.650000000000002
2025-08-28 01:44:03.870374,380.34000000000003
2025-08-28 01:45:03.870374,183.5
2025-08-28 01:46:03.870374,284.35
2025-08-28 01:48:03.870374,36.2
2025-08-28 01:58:03.870374,153.0
2025-08-28 02:03:03.870374,145.26
2025-08-28 02:10:03.870374,485.31
2025-08-28 02:14:03.870374,282.4
2025-08-28 02:43:03.870374,165.71
2025-08-28 02:46:03.870374,331.58000000000004
2025-08-28 02:59:03.870374,15.0
2025-08-28 03:06:03.870374,252.53
2025-08-28 03:07:03.870374,183.85
2025-08-28 03:28:03.870374,142.84
2025-08-28 03:38:03.870374,254.12
2025-08-28 04:02:03.870374,118.45
2025-08-28 04:18:03.870374,112.86
2025-08-28 04:20:03.870374,263.41
2025-08-28 04:38:03.870374,217.14
2025-08-28 04:50:03.870374,758.92
2025-08-28 04:59:03.870374,312.01
2025-08-28 05:15:03.870374,532.0
2025-08-28 20:45:03.870374,659.3000000000001
2025-08-28 21:05:03.870374,173.01
2025-08-28 21:06:03.870374,158.8
2025-08-28 21:38:03.870374,308.82
2025-08-28 21:52:03.870374,520.8
2025-08-28 21:56:03.870374,383.65
2025-08-28 22:04:03.870374,720.22
2025-08-28 22:08:03.870374,392.40999999999997
2025-08-28 22:33:03.870374,316.2
2025-08-28 22:36:03.870374,356.75
2025-08-28 22:41:03.870374,2846.02
2025-08-28 22:44:03.870374,614.0
2025-08-28 22:45:03.870374,497.82
2025-08-28 22:48:03.870374,387.7
2025-08-28 22:51:03.870374,113.25
2025-08-28 23:01:03.870374,737.42
2025-08-28 23:04:03.870374,50.0
2025-08-28 23:35:03.870374,314.52
2025-08-28 23:37:03.870374,394.56
2025-08-28 23:39:03.870374,94.2
2025-08-28 23:46:03.870374,427.54
2025-08-29 00:01:03.870374,180.43
2025-08-29 00:03:03.870374,611.91
2025-08-29 00:05:03.870374,199.38
2025-08-29 00:19:03.870374,136.04
2025-08-29 00:50:03.870374,350.57
2025-08-29 00:56:03.870374,440.5
2025-08-29 00:59:03.870374,366.08000000000004
2025-08-29 01:04:03.870374,117.83
2025-08-29 01:13:03.870374,1120.59
2025-08-29 01:22:03.870374,1015.14
2025-08-29 01:23:03.870374,302.4
2025-08-29 01:27:03.870374,1444.66
2025-08-29 01:35:03.870374,180.85
2025-08-29 01:41:03.870374,1311.9
2025-08-29 01:42:03.870374,96.0
2025-08-29 01:48:03.870374,101.8
2025-08-29 01:55:03.870374,3.3
2025-08-29 01:58:03.870374,162.70000000000002
2025-08-29 02:07:03.870374,300.12
2025-08-29 02:20:03.870374,420.46999999999997
2025-08-29 02:25:03.870374,504.27
2025-08-29 02:46:03.870374,362.26
2025-08-29 03:01:03.870374,44.55
2025-08-29 03:11:03.870374,477.91999999999996
2025-08-29 03:26:03.870374,294.66
2025-08-29 03:33:03.870374,614.5
2025-08-29 03:35:03.870374,461.25
2025-08-29 04:20:03.870374,625.96
2025-08-29 04:22:03.870374,355.77
2025-08-29 04:23:03.870374,49.01
2025-08-29 04:31:03.870374,183.64
2025-08-29 04:33:03.870374,313.8
2025-08-29 04:46:03.870374,293.96
2025-08-29 05:15:03.870374,112.75
2025-08-29 20:29:03.870374,446.7
2025-08-29 21:35:03.870374,722.25
2025-08-29 21:42:03.870374,272.54
2025-08-29 21:45:03.870374,145.87
2025-08-29 21:51:03.870374,267.96
2025-08-29 21:55:03.870374,123.2
2025-08-29 22:02:03.870374,193.62
2025-08-29 22:13:03.870374,112.2
2025-08-29 22:15:03.870374,1119.36
2025-08-29 22:17:03.870374,725.76
2025-08-29 22:22:03.870374,3694.36
2025-08-29 22:23:03.870374,324.0
2025-08-29 22:35:03.870374,350.75
2025-08-29 22:43:03.870374,124.8
2025-08-29 23:07:03.870374,370.20000000000005
2025-08-29 23:08:03.870374,110.10000000000001
2025-08-29 23:32:03.870374,514.05
2025-08-29 23:43:03.870374,328.55
2025-08-29 23:45:03.870374,408.0
2025-08-29 23:49:03.870374,334.2
2025-08-29 23:51:03.870374,1357.63
2025-08-29 23:56:03.870374,81.6
2025-08-30 00:07:03.870374,136.20000000000002
2025-08-30 00:12:03.870374,122.91
2025-08-30 00:26:03.870374,240.0
2025-08-30 00:47:03.870374,189.83999999999997
2025-08-30 00:50:03.870374,451.58
2025-08-30 01:00:03.870374,705.48
2025-08-30 01:18:03.870374,1206.29
2025-08-30 01:28:03.870374,172.09
2025-08-30 01:45:03.870374,186.88
2025-08-30 01:48:03.870374,151.55
2025-08-30 01:50:03.870374,775.82
2025-08-30 01:54:03.870374,25.5
2025-08-30 02:15:03.870374,903.6700000000001
2025-08-30 02:20:03.870374,784.94
2025-08-30 02:24:03.870374,490.05
2025-08-30 02:27:03.870374,381.0
2025-08-30 02:28:03.870374,154.8
2025-08-30 02:30:03.870374,408.9
2025-08-30 02:34:03.870374,110.25
2025-08-30 02:41:03.870374,272.86
2025-08-30 02:42:03.870374,106.4
2025-08-30 02:57:03.870374,171.06
2025-08-30 03:03:03.870374,243.69
2025-08-30 03:09:03.870374,31.0
2025-08-30 03:39:03.870374,317.26
2025-08-30 03:52:03.870374,298.40999999999997
2025-08-30 03:55:03.870374,505.57
2025-08-30 03:58:03.870374,157.29
2025-08-30 04:00:03.870374,623.5
2025-08-30 04:01:03.870374,1103.73
2025-08-30 04:46:03.870374,431.65
2025-08-30 05:01:03.870374,349.25
2025-08-30 05:34:03.870374,147.3
2025-08-30 20:16:03.870374,348.4
2025-08-30 20:17:03.870374,516.0
2025-08-30 20:29:03.870374,349.44
2025-08-30 20:30:03.870374,41.6
2025-08-30 20:35:03.870374,1056.3600000000001
2025-08-30 20:48:03.870374,375.35999999999996
2025-08-30 20:49:03.870374,183.60000000000002
2025-08-30 20:52:03.870374,498.16
2025-08-30 21:12:03.870374,770.65
2025-08-30 21:21:03.870374,582.72
2025-08-30 21:31:03.870374,387.29
2025-08-30 21:33:03.870374,68.0
2025-08-30 21:46:03.870374,127.07000000000001
2025-08-30 21:59:03.870374,279.18
2025-08-30 22:01:03.870374,310.0
2025-08-30 22:13:03.870374,242.39
2025-08-30 22:16:03.870374,527.0
2025-08-30 22:20:03.870374,294.04
2025-08-30 22:57:03.870374,1748.0600000000002
2025-08-30 23:10:03.870374,569.2
2025-08-30 23:22:03.870374,146.0
2025-08-30 23:31:03.870374,42.9
2025-08-30 23:35:03.870374,642.0
2025-08-30 23:42:03.870374,56.86
2025-08-30 23:48:03.870374,193.96
2025-08-30 23:51:03.870374,1500.92
2025-08-31 00:03:03.870374,593.65
2025-08-31 00:04:03.870374,129.09
2025-08-31 00:15:03.870374,437.56
2025-08-31 00:34:03.870374,228.42
2025-08-31 00:38:03.870374,278.5
2025-08-31 00:41:03.870374,147.6
2025-08-31 00:42:03.870374,1488.0
2025-08-31 00:44:03.870374,328.1
2025-08-31 00:45:03.870374,444.63
2025-08-31 00:46:03.870374,129.5
2025-08-31 01:20:03.870374,1139.78
2025-08-31 01:30:03.870374,108.03999999999999
2025-08-31 01:36:03.870374,224.73
2025-08-31 01:53:03.870374,814.83
2025-08-31 01:55:03.870374,1220.4
2025-08-31 01:59:03.870374,301.8
2025-08-31 02:02:03.870374,2221.02
2025-08-31 02:05:03.870374,162.35
2025-08-31 02:17:03.870374,297.16
2025-08-31 02:18:03.870374,669.2
2025-08-31 02:39:03.870374,205.8
2025-08-31 02:40:03.870374,330.34
2025-08-31 02:42:03.870374,59.400000000000006
2025-08-31 02:44:03.870374,140.25
2025-08-31 02:46:03.870374,162.23000000000002
2025-08-31 02:48:03.870374,103.25
2025-08-31 02:57:03.870374,183.3
2025-08-31 03:05:03.870374,501.11999999999995
2025-08-31 03:29:03.870374,128.25
2025-08-31 03:42:03.870374,896.67
2025-08-31 03:49:03.870374,1811.5800000000002
2025-08-31 04:01:03.870374,419.74
2025-08-31 04:26:03.870374,168.54000000000002
2025-08-31 04:29:03.870374,925.88
2025-08-31 04:34:03.870374,301.42
2025-08-31 04:41:03.870374,328.15999999999997
2025-08-31 04:44:03.870374,238.1
2025-08-31 05:01:03.870374,186.5
2025-08-31 05:28:03.870374,444.82
2025-08-31 05:32:03.870374,195.68
2025-08-31 05:36:03.870374,411.87
2025-08-31 05:47:03.870374,331.28000000000003
2025-08-31 06:01:03.870374,1266.23
2025-08-31 06:05:03.870374,116.00999999999999
2025-08-31 06:25:03.870374,579.0
2025-08-31 06:31:03.870374,504.3
2025-08-31 06:43:03.870374,258.75
2025-08-31 07:00:03.870374,669.25
2025-08-31 07:18:03.870374,233.12
2025-08-31 07:19:03.870374,139.05
2025-08-31 08:02:03.870374,241.29
2025-08-31 20:48:03.870374,306.2
2025-08-31 21:30:03.870374,2042.761
2025-08-31 21:46:03.870374,300.25
2025-08-31 22:12:03.870374,425.93
2025-08-31 22:17:03.870374,39.6
2025-08-31 22:22:03.870374,30.6
2025-08-31 22:23:03.870374,397.5
2025-08-31 22:24:03.870374,64.2
2025-08-31 22:28:03.870374,1143.6
2025-08-31 22:30:03.870374,760.1
2025-08-31 23:09:03.870374,146.0
2025-08-31 23:18:03.870374,354.84000000000003
2025-08-31 23:34:03.870374,65.28
2025-08-31 23:39:03.870374,224.14000000000001
2025-08-31 23:47:03.870374,299.82
2025-08-31 23:50:03.870374,190.98000000000002
2025-09-01 00:08:03.870374,339.2
2025-09-01 00:13:03.870374,81.4
2025-09-01 00:17:03.870374,1612.83
2025-09-01 00:26:03.870374,344.40000000000003
2025-09-01 00:38:03.870374,278.22
2025-09-01 00:51:03.870374,763.66
2025-09-01 01:19:03.870374,721.5500000000001
2025-09-01 01:34:03.870374,462.31
2025-09-01 01:51:03.870374,219.0
2025-09-01 01:59:03.870374,141.68
2025-09-01 02:08:03.870374,639.48
2025-09-01 02:13:03.870374,142.16
2025-09-01 02:17:03.870374,668.6
2025-09-01 02:18:03.870374,138.79000000000002
2025-09-01 02:24:03.870374,168.4
2025-09-01 02:35:03.870374,291.63
2025-09-01 02:48:03.870374,328.15
2025-09-01 03:20:03.870374,165.9
2025-09-01 03:34:03.870374,58.85
2025-09-01 03:57:03.870374,172.72
2025-09-01 04:01:03.870374,321.83
2025-09-01 04:14:03.870374,223.42000000000002
2025-09-01 04:49:03.870374,2945.5
2025-09-02 22:18:03.870374,345.05
2025-09-02 22:20:03.870374,446.74
2025-09-02 22:24:03.870374,232.48000000000002
2025-09-02 22:30:03.870374,729.3100000000001
2025-09-02 22:59:03.870374,308.64
2025-09-02 23:00:03.870374,358.0
2025-09-02 23:02:03.870374,83.4
2025-09-02 23:07:03.870374,1002.02
2025-09-02 23:21:03.870374,379.32
2025-09-02 23:24:03.870374,545.57
2025-09-02 23:33:03.870374,218.55
2025-09-02 23:47:03.870374,314.84000000000003
2025-09-02 23:48:03.870374,314.45
2025-09-02 23:59:03.870374,346.4
2025-09-03 00:28:03.870374,143.69
2025-09-03 00:40:03.870374,522.81
2025-09-03 00:41:03.870374,236.07
2025-09-03 00:52:03.870374,124.98
2025-09-03 00:56:03.870374,158.47
2025-09-03 01:00:03.870374,856.63
2025-09-03 01:05:03.870374,302.92
2025-09-03 01:07:03.870374,302.85
2025-09-03 01:08:03.870374,140.55
2025-09-03 01:10:03.870374,539.8100000000001
2025-09-03 01:21:03.870374,175.27
2025-09-03 01:23:03.870374,303.49
2025-09-03 01:30:03.870374,63.36
2025-09-03 01:46:03.870374,290.52
2025-09-03 01:56:03.870374,229.59
2025-09-03 02:08:03.870374,258.85
2025-09-03 02:09:03.870374,197.35000000000002
2025-09-03 02:12:03.870374,459.18
2025-09-03 02:39:03.870374,118.85
2025-09-03 02:58:03.870374,246.74
2025-09-03 03:32:03.870374,2.1
2025-09-03 03:36:03.870374,84.65
2025-09-03 03:43:03.870374,338.95
2025-09-03 03:56:03.870374,436.78
2025-09-03 03:58:03.870374,391.67
2025-09-03 03:59:03.870374,174.6
2025-09-03 21:03:03.870374,2949.12
2025-09-03 21:09:03.870374,51.0
2025-09-03 21:34:03.870374,308.20000000000005
2025-09-03 21:36:03.870374,282.94
2025-09-03 21:41:03.870374,406.48
2025-09-03 22:07:03.870374,837.97
2025-09-03 22:23:03.870374,184.48
2025-09-03 22:24:03.870374,225.72
2025-09-03 22:31:03.870374,222.75
2025-09-03 22:38:03.870374,151.85
2025-09-03 22:44:03.870374,366.48
2025-09-03 22:58:03.870374,394.83000000000004
2025-09-03 23:13:03.870374,840.24
2025-09-03 23:16:03.870374,635.0
2025-09-03 23:32:03.870374,152.2
2025-09-03 23:48:03.870374,34.0
2025-09-03 23:56:03.870374,212.34
2025-09-04 00:02:03.870374,501.84000000000003
2025-09-04 00:17:03.870374,192.33
2025-09-04 00:19:03.870374,712.24
2025-09-04 00:20:03.870374,458.25
2025-09-04 00:28:03.870374,269.65999999999997
2025-09-04 00:39:03.870374,902.6700000000001
2025-09-04 00:45:03.870374,20.85
2025-09-04 00:48:03.870374,304.05
2025-09-04 00:50:03.870374,90.0
2025-09-04 00:59:03.870374,169.47
2025-09-04 01:01:03.870374,130.8
2025-09-04 01:15:03.870374,1231.6000000000001
2025-09-04 01:20:03.870374,189.98
2025-09-04 01:23:03.870374,21535.9
2025-09-04 01:25:03.870374,198.0
2025-09-04 01:33:03.870374,484.25
2025-09-04 01:34:03.870374,121.25000000000001
2025-09-04 01:39:03.870374,257.34
2025-09-04 01:46:03.870374,405.16
2025-09-04 01:49:03.870374,178.41
2025-09-04 01:57:03.870374,192.68
2025-09-04 02:03:03.870374,122.03999999999999
2025-09-04 02:04:03.870374,1688.43
2025-09-04 02:08:03.870374,192.26
2025-09-04 02:11:03.870374,164.75
2025-09-04 02:15:03.870374,42.400000000000006
2025-09-04 02:24:03.870374,200.32000000000002
2025-09-04 02:30:03.870374,273.71
2025-09-04 02:35:03.870374,298.3
2025-09-04 02:40:03.870374,19.8
2025-09-04 02:47:03.870374,187.75
2025-09-04 02:53:03.870374,1026.6100000000001
2025-09-04 03:03:03.870374,202.88
2025-09-04 03:11:03.870374,408.0
2025-09-04 03:17:03.870374,99.45
2025-09-04 03:34:03.870374,311.42
2025-09-04 03:46:03.870374,274.45
2025-09-04 04:34:03.870374,391.9
2025-09-04 04:40:03.870374,379.56
2025-09-04 04:52:03.870374,320.58
2025-09-04 05:32:03.870374,217.07
2025-09-04 05:35:03.870374,89.55
2025-09-04 20:20:03.870374,614.02
2025-09-04 20:58:03.870374,360.65000000000003
2025-09-04 21:34:03.870374,516.28
2025-09-04 21:46:03.870374,309.56
2025-09-04 21:52:03.870374,424.64
2025-09-04 22:07:03.870374,429.57
2025-09-04 22:11:03.870374,653.11
2025-09-04 22:22:03.870374,480.27
2025-09-04 22:43:03.870374,347.49
2025-09-04 22:51:03.870374,1411.67
2025-09-04 22:52:03.870374,188.87
2025-09-04 23:02:03.870374,35.400000000000006
2025-09-04 23:05:03.870374,117.14
2025-09-04 23:22:03.870374,155.6
2025-09-04 23:30:03.870374,144.35
2025-09-04 23:49:03.870374,142.2
2025-09-04 23:55:03.870374,319.48
2025-09-05 00:11:03.870374,255.04000000000002
2025-09-05 00:20:03.870374,232.22
2025-09-05 00:22:03.870374,970.2
2025-09-05 00:25:03.870374,89.55
2025-09-05 00:29:03.870374,922.3000000000001
2025-09-05 00:44:03.870374,293.92
2025-09-05 01:02:03.870374,354.78000000000003
2025-09-05 01:06:03.870374,376.0
2025-09-05 01:12:03.870374,367.62
2025-09-05 01:24:03.870374,150.3
2025-09-05 01:42:03.870374,777.25
2025-09-05 01:44:03.870374,171.01
2025-09-05 01:52:03.870374,935.15
2025-09-05 01:59:03.870374,132.9
2025-09-05 02:00:03.870374,109.04
2025-09-05 02:05:03.870374,425.68
2025-09-05 02:26:03.870374,185.08
2025-09-05 02:39:03.870374,447.52000000000004
2025-09-05 02:40:03.870374,101.19
2025-09-05 02:51:03.870374,169.36
2025-09-05 02:52:03.870374,1507.67
2025-09-05 02:54:03.870374,409.40000000000003
2025-09-05 02:59:03.870374,151.3
2025-09-05 03:00:03.870374,300.09000000000003
2025-09-05 03:05:03.870374,27.299999999999997
2025-09-05 03:23:03.870374,423.36
2025-09-05 03:42:03.870374,397.14
2025-09-05 03:49:03.870374,314.51
2025-09-05 04:17:03.870374,35.96
2025-09-05 04:22:03.870374,383.95
2025-09-05 04:33:03.870374,11.25
2025-09-05 04:34:03.870374,146.65
2025-09-05 04:40:03.870374,25.5
2025-09-05 04:55:03.870374,489.05
2025-09-05 05:22:03.870374,113.5
2025-09-05 20:10:03.870374,409.94
2025-09-05 20:27:03.870374,302.56
2025-09-05 21:04:03.870374,426.24
2025-09-05 21:05:03.870374,347.17
2025-09-05 21:06:03.870374,67.5
2025-09-05 21:23:03.870374,541.2
2025-09-05 21:32:03.870374,544.26
2025-09-05 21:33:03.870374,36.0
2025-09-05 21:34:03.870374,417.6
2025-09-05 21:38:03.870374,469.19
2025-09-05 21:51:03.870374,2016.0
2025-09-05 22:07:03.870374,214.98
2025-09-05 22:13:03.870374,179.0
2025-09-05 22:31:03.870374,379.0
2025-09-05 22:32:03.870374,244.8
2025-09-05 22:42:03.870374,267.70000000000005
2025-09-05 22:51:03.870374,308.55
2025-09-05 23:08:03.870374,3108.64
2025-09-05 23:09:03.870374,2047.66
2025-09-05 23:14:03.870374,12.5
2025-09-05 23:15:03.870374,478.2
2025-09-05 23:22:03.870374,115.43
2025-09-05 23:48:03.870374,351.45000000000005
2025-09-06 00:00:03.870374,596.9999999999999
2025-09-06 00:04:03.870374,103.3
2025-09-06 00:05:03.870374,157.2
2025-09-06 00:29:03.870374,103.15
2025-09-06 00:31:03.870374,204.46
2025-09-06 00:33:03.870374,234.25
2025-09-06 00:35:03.870374,301.68
2025-09-06 00:47:03.870374,712.64
2025-09-06 00:59:03.870374,212.19
