customer_id,recency,frequency,monetary,churned,target_clv,primary_category
13575,22,5,732.0699999999999,0,675.8909136601991,United Kingdom
13576,9,18,6717.34,0,8652.043743807548,United Kingdom
13577,24,4,1687.6000000000001,0,1641.0370974162183,United Kingdom
13579,14,2,467.04,0,452.4008540133947,United Kingdom
13581,308,1,118.0,1,112.80280242666561,United Kingdom
13583,155,1,781.03,0,672.5103786411734,United Kingdom
13584,306,1,142.4,1,121.83296489003929,United Kingdom
13587,63,1,712.4,0,800.7750133010547,United Kingdom
13588,15,9,2478.95,0,3067.846938278585,United Kingdom
13589,14,2,379.65,0,453.78055586232034,United Kingdom
13590,10,6,1981.92,0,1725.3679813713982,United Kingdom
13591,64,3,1117.13,0,1198.4470778587856,United Kingdom
13592,35,4,247.95999999999998,0,211.4592398701838,United Kingdom
13593,107,5,2037.0800000000002,0,1675.7984063056642,United Kingdom
13594,52,1,396.97,0,447.85874729998557,United Kingdom
13596,5,2,697.04,0,744.1432913342758,United Kingdom
13598,46,1,180.17000000000002,0,151.5251036822754,United Kingdom
13599,0,21,5153.67,0,4212.968673012576,United Kingdom
13600,311,1,219.52,1,284.2516639358086,United Kingdom
13601,44,2,693.32,0,565.0631950027973,United Kingdom
13602,64,1,428.89,0,438.43886122534144,United Kingdom
13603,25,1,164.34,0,172.93654525201438,United Kingdom
13606,28,3,280.53999999999996,0,240.88288633196842,United Kingdom
13607,39,1,678.01,0,599.720788199956,United Kingdom
13610,11,7,1131.88,0,1104.604525327875,United Kingdom
13611,88,3,1171.8,0,1383.7058958735847,United Kingdom
13614,23,4,1610.46,0,1696.6859803260488,United Kingdom
13615,318,1,417.69,1,467.3746169910132,United Kingdom
13617,39,3,544.18,0,703.4001446946218,United Kingdom
13618,173,1,177.34,0,209.9710419492223,United Kingdom
13621,116,1,213.85,0,217.5241031887497,United Kingdom
13623,30,5,747.78,0,765.1441701405117,United Kingdom
13626,252,1,257.23,1,285.3673706886289,United Kingdom
13627,58,5,1638.47,0,1855.8664665190613,United Kingdom
13629,22,11,7792.36,0,8184.747895026323,United Kingdom
13630,4,7,2031.78,0,2280.53206764551,United Kingdom
13631,99,11,3070.42,0,2492.463320749469,United Kingdom
13632,24,5,2121.27,0,2152.6890462492292,United Kingdom
13634,32,5,1575.16,0,1479.814049953949,United Kingdom
13635,67,1,1071.03,0,925.9988530443642,United Kingdom
13636,36,5,949.12,0,806.5367931185324,United Kingdom
13637,51,3,810.5,0,892.8436251153439,United Kingdom
13638,15,1,122.64,0,130.21918555139817,United Kingdom
13639,73,1,1033.34,0,957.691305728514,United Kingdom
13642,215,1,354.8,1,367.3865404262441,United Kingdom
13643,30,3,519.44,0,543.3945768991751,United Kingdom
13644,15,4,2624.26,0,2355.2851335029213,United Kingdom
13645,119,1,252.1,0,283.8763304501821,United Kingdom
13647,9,4,1678.1200000000001,0,1997.7341951693131,United Kingdom
13649,256,2,346.6,1,414.4406316361536,United Kingdom
13650,16,6,1836.34,0,2022.2417244569913,United Kingdom
13651,34,2,94.2,0,99.45817723664557,United Kingdom
13652,45,3,1095.08,1,909.4678510811739,United Kingdom
13654,42,6,2707.33,0,2555.491155159959,United Kingdom
13655,113,2,932.97,0,789.8857308503146,United Kingdom
13656,164,2,379.65,0,486.67773151375627,United Kingdom
13657,10,2,382.14,0,331.52176353935613,United Kingdom
13658,9,5,2639.17,0,2311.616554208367,United Kingdom
13659,205,2,1573.2,1,1958.3009679787651,United Kingdom
13662,85,3,897.76,0,1141.9185278869124,United Kingdom
13663,178,1,189.47,0,224.12681403191922,United Kingdom
13666,59,3,84.65,0,67.94876339444576,United Kingdom
13667,148,1,305.02,0,244.22131978358553,United Kingdom
13668,2,21,6363.59,0,6293.911138805863,United Kingdom
13669,50,2,218.55,0,190.5095290579403,United Kingdom
13670,74,1,349.7,0,282.9748169552068,United Kingdom
13672,300,2,186.39000000000001,1,192.36069511905282,United Kingdom
13673,18,2,396.92,0,504.6960641593876,United Kingdom
13675,150,2,486.82000000000005,0,468.27692272700085,United Kingdom
13678,151,1,232.6,0,262.9706609012574,United Kingdom
13680,0,4,3722.42,0,4191.88296160363,United Kingdom
13681,17,4,827.83,0,766.189821108568,United Kingdom
13682,186,1,59.5,1,66.95015115250997,United Kingdom
13684,285,1,67.23,1,60.92160654565386,United Kingdom
13685,2,7,3119.44,0,2685.849403104146,United Kingdom
13686,182,1,72.0,1,82.84979828014885,United Kingdom
13689,62,1,910.0,0,779.6155717822821,United Kingdom
13690,58,1,172.25,0,223.65880645100825,United Kingdom
13692,24,3,1488.32,0,1327.1739388399546,United Kingdom
13694,3,50,65039.62,0,71353.07648988608,United Kingdom
13695,30,15,2504.13,0,2518.3717027557036,United Kingdom
13697,38,1,151.29999999999998,0,130.6011328549887,United Kingdom
13699,154,1,308.58000000000004,0,251.1600365001192,United Kingdom
13700,25,10,2265.12,0,2517.3776736335712,United Kingdom
13703,317,1,99.5,1,119.73618879850903,United Kingdom
13704,4,9,2308.06,0,2818.1593338486277,United Kingdom
13705,7,3,711.86,0,741.3002064722733,United Kingdom
13706,302,1,330.79,1,393.2192469946307,United Kingdom
13707,266,2,806.41,1,916.4233284582486,United Kingdom
13708,270,1,296.88,1,345.0123420619713,United Kingdom
13709,3,13,6328.05,0,6621.0355674969505,United Kingdom
13710,31,1,180.48,0,201.54307543944955,United Kingdom
13711,218,2,252.06,1,303.16843088799044,United Kingdom
13712,246,1,228.84,1,228.5979073672346,United Kingdom
13715,280,5,1079.34,1,1298.4346334312088,United Kingdom
13716,268,1,138.28,1,151.55604451043584,United Kingdom
13717,31,6,1445.01,0,1275.872319613015,United Kingdom
13718,245,2,306.55,1,249.02346419859822,United Kingdom
13719,14,5,1041.68,0,1022.2805852318945,United Kingdom
13720,116,4,799.9,0,858.5711965021211,United Kingdom
13721,35,1,524.14,0,639.4037197019683,United Kingdom
13722,131,3,2375.41,0,2051.743379730971,United Kingdom
13723,216,1,199.85000000000002,1,239.84061929228167,United Kingdom
13725,49,8,1980.56,0,2439.0685981394536,United Kingdom
13726,38,2,1079.6599999999999,0,945.0736261076601,United Kingdom
13727,28,2,333.48,1,408.77883680078554,United Kingdom
13728,36,6,1016.14,0,1316.6398142138873,United Kingdom
13730,135,2,752.6,1,875.5894521234519,United Kingdom
13731,218,2,610.59,1,728.0582600127598,United Kingdom
13732,27,1,491.86,0,638.0445467507537,United Kingdom
13735,24,4,2885.2400000000002,0,3181.6713616337397,United Kingdom
13736,4,2,731.9,0,698.1910214988465,United Kingdom
13737,199,1,339.59999999999997,1,413.89273562611424,United Kingdom
13739,17,1,216.9,0,240.16098257113643,United Kingdom
13740,240,1,350.75,1,382.5271474350628,United Kingdom
13741,71,3,668.4300000000001,0,619.5128071861244,United Kingdom
13742,16,12,3131.02,0,3688.864862374705,United Kingdom
13743,2,7,1341.6,1,1128.0624086469525,United Kingdom
13744,94,2,1156.36,0,1459.4922985920573,United Kingdom
13745,161,1,300.04,0,288.91203558478816,United Kingdom
13747,373,1,79.6,1,68.76543118104162,United Kingdom
13748,95,5,948.25,0,968.3370325071844,United Kingdom
13750,53,5,1647.26,0,1352.7874913609585,United Kingdom
13751,287,1,296.25,1,338.4102550254981,United Kingdom
13752,123,6,1186.28,0,1484.4547464655586,United Kingdom
13753,287,1,741.26,1,903.3227883357456,United Kingdom
13754,151,2,282.59999999999997,0,244.0773065981856,United Kingdom
13755,3,9,2161.35,1,1865.5380610938982,United Kingdom
13756,1,14,5189.52,0,6262.283257355708,United Kingdom
13758,11,7,3190.55,0,4026.8797379174866,United Kingdom
13759,32,2,659.4100000000001,0,679.4131462452507,United Kingdom
13760,53,2,286.79,0,300.9819633098495,United Kingdom
13761,49,2,1070.65,0,1026.893627304814,United Kingdom
13762,218,1,306.72,1,382.52049853580365,United Kingdom
13763,62,1,1714.96,0,1924.9593432300894,United Kingdom
13764,70,3,1521.76,1,1436.7328600351073,United Kingdom
13767,1,37,17220.36,0,16348.862300693896,United Kingdom
13769,1,10,2796.51,0,3483.3329581615476,United Kingdom
13771,63,4,2634.45,0,2125.5190771393454,United Kingdom
13772,33,3,1132.13,1,1088.3882173905047,United Kingdom
13774,81,1,345.0,1,371.62652750982363,United Kingdom
13777,0,33,25977.16,0,22706.862363874046,United Kingdom
13778,102,1,178.7,0,151.18902368773337,United Kingdom
13780,6,2,360.01,0,434.7618159779562,United Kingdom
13781,250,1,127.84,0,159.4423285224126,United Kingdom
13782,12,6,912.0,0,1105.1645278839744,United Kingdom
13784,9,11,2462.79,0,3076.9949134831213,United Kingdom
13786,366,1,230.39999999999998,1,248.03849906592438,United Kingdom
13787,75,2,309.04,0,372.7421248554276,United Kingdom
13790,3,1,348.8,0,346.0170361354079,United Kingdom
13791,127,2,1516.0,0,1717.831039001111,United Kingdom
13792,65,2,195.55,0,253.12339408157558,United Kingdom
13798,0,57,37153.85,0,33916.40699618018,United Kingdom
13799,116,2,688.86,0,685.3811696150369,United Kingdom
13800,309,1,558.32,1,580.6660258498836,United Kingdom
13801,66,1,324.8,0,282.2537150920564,United Kingdom
13802,138,3,4599.42,0,3865.901302872596,United Kingdom
13803,254,1,277.07,1,336.6016572858663,United Kingdom
13804,30,7,2635.79,0,3395.9444199776117,United Kingdom
13805,51,2,924.6,0,926.7843970084512,United Kingdom
13806,63,1,256.38,0,216.3398325017926,United Kingdom
13807,366,1,112.6,1,93.78520212687945,United Kingdom
13808,5,5,1747.66,0,2176.98858826382,United Kingdom
13809,304,1,155.05,1,159.9971997101384,Cyprus
13810,28,3,1499.01,0,1439.0700739000956,Germany
13811,183,3,814.5,1,845.6388527122455,Germany
13812,41,3,539.0,0,516.9829535195876,Germany
13813,39,4,1366.8600000000001,0,1427.7097199184868,Germany
13814,91,2,1579.12,0,1941.967348750526,Germany
13815,21,4,4027.36,0,4414.593424880321,Germany
13816,23,2,571.6700000000001,0,655.8923611511965,Germany
13817,28,2,382.98,0,376.21478779211316,Germany
13819,301,3,1140.35,1,1333.357589279735,United Kingdom
13821,144,2,385.64,0,437.0491063064406,United Kingdom
13822,5,2,632.0,0,543.3815912896499,United Kingdom
13823,18,2,957.66,0,1040.3265773573353,United Kingdom
13824,32,5,1698.94,0,1577.2478978102502,United Kingdom
13826,175,1,189.5,0,227.78806469778291,United Kingdom
13827,57,3,412.05,0,417.3938163869013,United Kingdom
13828,21,1,209.49,0,271.78019288350606,United Kingdom
13831,15,6,2202.99,0,1864.2807698875788,United Kingdom
13832,18,1,52.199999999999996,0,62.127079217518144,United Kingdom
13833,158,1,384.8,0,437.46021353351097,United Kingdom
13835,24,4,834.57,0,987.9217495230425,United Kingdom
13837,211,2,271.24,1,258.6991908644157,United Kingdom
13838,5,4,691.73,0,723.568425970244,United Kingdom
13841,252,1,85.0,1,101.85161208825761,United Kingdom
13842,58,9,3385.62,0,3102.1442915811,United Kingdom
13844,10,1,361.62,0,330.1650623113562,United Kingdom
13845,64,1,312.98,0,336.617963681124,United Kingdom
13846,24,3,865.0600000000001,0,918.5049550540487,United Kingdom
13848,91,3,1255.0,0,1181.1197001841153,United Kingdom
13849,51,2,1537.95,0,1459.5727233623256,United Kingdom
13850,128,1,1595.48,0,1498.0322004964057,United Kingdom
13851,95,3,2651.46,0,3143.9846859532554,United Kingdom
13853,56,1,1090.14,0,1227.4436047921306,United Kingdom
13854,8,25,8109.5199999999995,0,9862.867898604556,United Kingdom
13856,168,3,388.5,0,500.28563574999873,United Kingdom
13858,56,1,216.17,0,224.18604796255767,United Kingdom
13859,325,1,201.16,0,167.63607059176007,United Kingdom
13860,0,5,1245.9,0,1026.6791047711777,United Kingdom
13862,17,8,2209.36,0,2094.1032555825723,United Kingdom
13863,247,1,305.78,1,387.2007422660962,United Kingdom
13865,57,4,501.56,0,532.459369925596,United Kingdom
13866,73,1,145.67000000000002,0,136.33157089869624,United Kingdom
13867,30,3,1015.29,0,1014.8670273995465,United Kingdom
13868,6,2,3192.54,0,3509.551412096854,United Kingdom
13869,122,4,3104.95,0,3497.6480205175462,United Kingdom
13870,1,8,2770.94,0,2430.0028632189214,United Kingdom
13871,22,13,6403.25,0,8250.68904141895,United Kingdom
13873,119,3,389.6,0,417.80162981624727,United Kingdom
13874,357,1,540.45,1,469.0263756754187,United Kingdom
13875,53,5,1786.79,0,2227.801267163169,United Kingdom
13876,63,1,122.7,0,102.73906774672297,United Kingdom
13877,85,1,117.24,0,147.0034510928658,United Kingdom
13878,54,1,1281.53,0,1663.7883927520097,United Kingdom
13880,20,13,3219.77,0,3703.430646985069,United Kingdom
13881,3,20,17159.52,0,20337.868249481773,United Kingdom
13882,2,5,1191.13,0,1153.7897638007587,United Kingdom
13883,10,5,2674.48,0,3398.6982305499255,United Kingdom
13884,6,5,787.6,0,838.6813598534752,United Kingdom
13885,188,2,506.8,1,591.0272323678204,United Kingdom
13886,70,1,243.56,0,307.38583764367564,United Kingdom
13887,203,1,349.55,1,450.07708030111945,United Kingdom
13888,119,2,605.63,0,736.8107772428219,United Kingdom
13889,92,1,416.90000000000003,0,396.6839993304042,United Kingdom
13890,0,10,1883.8100000000002,0,2417.4439385779892,United Kingdom
13892,26,4,632.97,0,705.1664098456218,United Kingdom
13893,297,1,821.1,1,1038.9552686662971,United Kingdom
13894,23,3,564.62,0,642.5672098376497,United Kingdom
13895,27,4,2593.07,0,2472.8020673992346,United Kingdom
13897,49,1,311.16,0,306.49641546613935,United Kingdom
13898,325,1,155.93,1,167.66153210183077,United Kingdom
13899,15,2,388.52,0,464.2842831214227,United Kingdom
13900,182,3,740.95,1,710.5645857078107,United Kingdom
13901,71,5,2867.2,0,3124.8625997699774,United Kingdom
13904,36,2,332.64,0,323.5963489316271,United Kingdom
13908,79,4,2369.55,0,2862.1431963765594,United Kingdom
13911,56,9,2580.91,0,2667.0196022433206,United Kingdom
13914,11,2,626.45,0,525.191507440995,United Kingdom
13917,49,2,272.04,0,240.2184639719186,United Kingdom
13918,49,2,1212.8400000000001,0,1007.3270925378976,United Kingdom
13919,58,2,384.81,0,403.91638332788625,Denmark
13922,351,1,172.25,1,146.95829973411608,United Kingdom
13923,53,1,351.13,0,300.94298371184556,United Kingdom
13924,1,6,1838.8500000000001,0,2336.303296485785,United Kingdom
13925,92,4,678.25,0,838.5391513517047,United Kingdom
13926,22,1,223.85000000000002,0,229.6797923481122,United Kingdom
13927,74,1,348.99,0,451.21009946175667,United Kingdom
13928,10,4,464.57,0,371.69932769612245,United Kingdom
13929,168,2,842.65,0,932.8048944143876,United Kingdom
13930,57,2,337.34,0,373.84494067731333,United Kingdom
13931,95,2,1237.53,0,1273.0737524653314,United Kingdom
13932,294,1,307.4,0,306.9309034400008,United Kingdom
13933,108,2,608.7900000000001,0,625.6483495246197,United Kingdom
13934,263,1,922.1,1,928.9975090545367,United Kingdom
13936,179,1,376.58,0,438.80842858514217,United Kingdom
13937,168,1,158.85,0,137.8306054227531,United Kingdom
13938,34,1,71.66,0,64.40941327378019,United Kingdom
13939,22,3,568.55,0,506.1568193762562,United Kingdom
13940,16,4,839.14,0,781.436783399329,United Kingdom
13941,21,5,5112.96,0,5433.180642446742,United Kingdom
13946,78,3,561.5699999999999,0,480.48174812136176,United Kingdom
13947,64,1,90.6,0,111.80806907829063,United Kingdom
13948,360,1,102.0,1,96.7654380967321,United Kingdom
13949,2,6,2427.32,0,2139.1218538712724,United Kingdom
13950,10,4,745.06,0,847.7372064646335,United Kingdom
13951,175,3,674.45,0,552.4036527196055,United Kingdom
13952,217,2,3251.071,1,3608.6377110870067,United Kingdom
13953,6,7,3515.68,0,4039.8651293803787,United Kingdom
13954,1,2,439.92,0,399.2090402438228,United Kingdom
13955,153,2,322.96,0,265.14435857967806,United Kingdom
13956,4,5,1026.42,0,1007.7624346510509,United Kingdom
13959,78,3,598.2,0,508.04953426536326,United Kingdom
13960,20,2,230.22,0,197.58376527589786,United Kingdom
13962,21,2,169.55,0,157.19499589573843,United Kingdom
13963,307,4,664.54,1,629.8071273157333,United Kingdom
13967,145,1,80.7,0,85.94430326021433,United Kingdom
13969,6,18,9053.94,0,10314.211713915576,United Kingdom
13971,18,8,2758.26,0,3024.116187682298,United Kingdom
13972,70,2,190.25,0,166.3127770846653,United Kingdom
13973,286,1,264.7,1,234.53558639510513,United Kingdom
13974,48,1,413.59000000000003,0,512.5970870109259,United Kingdom
13975,30,6,2526.28,0,2726.301143250085,United Kingdom
13976,206,1,357.98,1,442.09417271035744,United Kingdom
13978,14,2,196.79000000000002,0,193.99031898131906,United Kingdom
13979,72,1,869.87,0,963.1200672321429,United Kingdom
13980,59,1,200.14,0,212.5149980445849,United Kingdom
13982,38,4,1871.81,0,1796.1172697404202,United Kingdom
13983,29,12,2603.43,0,2694.4398885067117,United Kingdom
13984,26,5,920.51,0,967.6819385139797,United Kingdom
13985,3,15,7060.13,0,6356.838591004435,United Kingdom
13986,16,1,320.46,0,306.8421119659237,United Kingdom
13988,19,6,4147.96,0,4959.735994356457,United Kingdom
13989,65,2,1266.08,0,1592.5945871040408,United Kingdom
13990,212,1,311.3,1,305.0419506603259,United Kingdom
13991,11,6,855.97,0,816.1555322012267,United Kingdom
13992,29,1,76.8,0,68.9355711195603,United Kingdom
13993,42,9,3466.36,0,3949.0353236818146,United Kingdom
13994,3,6,2313.14,0,2224.1994219562357,United Kingdom
13995,14,5,1393.69,0,1803.2603275735742,United Kingdom
13999,9,12,3901.81,0,3756.828108770577,United Kingdom
14000,210,1,635.66,1,633.7962597489227,United Kingdom
14001,45,3,2043.0800000000002,0,2250.7940147984423,United Kingdom
14002,133,2,529.73,1,636.122110316115,United Kingdom
14004,42,7,4582.64,0,4741.929508279758,United Kingdom
14005,9,5,2874.72,0,2907.284876726897,United Kingdom
14006,115,3,962.19,0,1248.7483835532944,United Kingdom
14009,197,2,695.61,1,560.1377408566784,United Kingdom
14012,277,1,328.8,1,410.1887334871448,United Kingdom
14013,109,3,473.02,0,413.68929674300733,United Kingdom
14014,76,1,505.18,0,602.6608655176094,United Kingdom
14015,52,1,917.34,0,1017.2986685547016,United Kingdom
14016,161,4,4341.21,0,4214.983427138586,EIRE
14019,46,3,1421.61,1,1758.4426877591172,United Kingdom
14020,16,2,642.8,0,518.3883830730908,United Kingdom
14021,154,3,631.9,0,577.1429115230721,United Kingdom
14022,224,1,440.0,1,476.716415174898,United Kingdom
14023,6,2,584.07,0,569.9186439136137,United Kingdom
14024,121,2,327.7,0,362.170352607908,United Kingdom
14027,60,1,104.82,0,85.11961523654823,United Kingdom
14029,62,2,467.66,0,401.3595917145389,United Kingdom
14030,17,8,2360.09,0,2038.0512827885684,United Kingdom
14031,6,19,17286.86,0,15465.547943619815,United Kingdom
14032,1,11,2975.59,0,3063.863020965844,United Kingdom
14034,21,3,651.8199999999999,0,766.5822644682452,United Kingdom
14035,28,5,1428.02,0,1788.9797856696146,United Kingdom
14036,284,1,626.65,1,763.0630980513114,United Kingdom
14037,175,2,147.20000000000002,0,132.2509473626903,United Kingdom
14038,77,3,1560.38,0,1592.4852493448172,United Kingdom
14039,32,1,152.2,0,136.9352225894245,United Kingdom
14040,40,12,3614.92,0,3369.9582297532806,United Kingdom
14041,265,1,141.41,1,148.7312893277979,United Kingdom
14044,26,4,652.82,0,544.4874667600051,United Kingdom
14045,108,4,1659.75,0,1508.8574217712178,United Kingdom
14046,283,1,154.99,1,196.47913061049508,United Kingdom
14047,8,5,1308.6100000000001,0,1351.8702208679128,United Kingdom
14048,304,1,409.93,1,419.23264929705465,United Kingdom
14049,16,4,5681.72,0,4586.759247246719,United Kingdom
14050,31,2,746.36,0,689.4126376072335,United Kingdom
14051,0,23,15610.390000000001,0,19249.89338986594,United Kingdom
14052,19,1,225.36,0,198.83833129618682,United Kingdom
14053,123,2,260.25,0,262.2181327569556,United Kingdom
14054,64,1,92.46,0,74.63051777823146,United Kingdom
14055,105,1,725.6400000000001,0,754.0616794597112,United Kingdom
14056,0,23,8214.65,0,6658.06051718426,United Kingdom
14057,23,17,6217.96,0,7522.51770829051,United Kingdom
14059,266,1,183.6,0,222.60157585531613,United Kingdom
14060,4,19,6140.42,0,7330.86994394782,United Kingdom
14062,9,12,10464.85,0,9854.561238167611,United Kingdom
14064,28,5,1353.74,0,1649.692755897802,United Kingdom
14066,266,1,152.55,1,163.45718256446693,United Kingdom
14067,63,2,374.7,0,369.79294919623294,United Kingdom
14068,319,1,265.85,1,295.8019848936852,United Kingdom
14071,3,8,1438.82,0,1159.9342719462936,United Kingdom
14073,31,1,151.04,0,131.6284054764088,United Kingdom
14075,4,3,942.26,0,1103.5247546381559,United Kingdom
14076,128,1,122.47,0,112.92723610973364,United Kingdom
14077,40,5,499.41999999999996,0,548.864856688162,United Kingdom
14078,101,6,1049.37,0,1041.5535591622013,United Kingdom
14079,124,1,375.1,0,460.3988238138015,United Kingdom
14080,32,1,45.599999999999994,0,58.195068976723476,United Kingdom
14081,301,2,934.52,1,1160.470454978255,United Kingdom
14082,364,1,182.25,1,170.46024701645402,United Kingdom
14083,3,9,1018.43,1,913.6146453613007,United Kingdom
14085,1,18,4448.54,0,4614.103300833792,United Kingdom
14087,2,1,194.42,0,156.24895280278508,United Kingdom
14088,9,13,50491.81,0,41045.02948033156,United Kingdom
14089,56,1,161.0,0,173.3398964896515,United Kingdom
14090,324,1,76.32000000000001,1,80.91634926294732,United Kingdom
14092,7,14,4076.91,0,5288.938628458871,United Kingdom
14093,11,1,442.85,0,398.97282839542015,United Kingdom
14096,3,17,65164.79,0,60541.4761709584,United Kingdom
14098,36,1,147.35,0,126.24510682338918,United Kingdom
14099,15,11,3104.17,0,3907.4407421384326,United Kingdom
14100,137,1,194.9,1,231.71770577247602,United Kingdom
14101,73,6,5976.79,0,7238.906088982085,United Kingdom
14102,4,5,1360.28,0,1702.2297627461808,United Kingdom
14104,154,2,216.20999999999998,1,229.71231306499675,United Kingdom
14105,238,1,1266.23,1,1298.641177405325,United Kingdom
14107,51,7,2703.23,0,2609.1460716785527,United Kingdom
14108,30,2,597.91,0,654.476655032363,United Kingdom
14109,72,1,144.2,0,148.1134724085462,United Kingdom
14110,3,12,5683.15,0,5829.6774817587375,United Kingdom
14111,13,4,692.85,0,878.8552351930598,United Kingdom
14112,22,7,2915.15,0,3766.4197344254035,United Kingdom
14113,3,4,1840.42,0,2205.2688999049738,United Kingdom
14114,273,2,386.53,1,455.47885231157255,United Kingdom
14116,19,5,1382.74,0,1576.7094963092172,United Kingdom
14117,143,1,90.0,0,79.47336835500812,United Kingdom
14121,3,4,2780.15,0,2306.281523953726,United Kingdom
14124,83,1,419.58000000000004,0,480.5714736476115,United Kingdom
14125,10,3,2740.43,0,3190.937813529294,United Kingdom
14126,7,3,706.1300000000001,0,581.4885191020649,United Kingdom
14127,122,3,709.71,0,897.0918038274581,United Kingdom
14128,60,2,637.5,0,539.0510788229909,United Kingdom
14129,1,5,1123.8600000000001,0,1059.744086942052,United Kingdom
14130,318,1,483.86,1,549.7592674103905,United Kingdom
14132,1,11,3586.0299999999997,0,3173.408109856142,United Kingdom
14133,129,3,605.64,0,501.29303933808046,United Kingdom
14135,1,15,4690.31,0,4528.837844795752,United Kingdom
14138,1,2,982.3800000000001,0,1162.1415778531155,United Kingdom
14139,45,1,415.82,0,418.6639341478255,United Kingdom
14140,3,2,935.05,0,1053.3211653150095,United Kingdom
14141,2,4,915.13,0,997.3174122231924,United Kingdom
14142,372,1,311.81,1,252.91197244019813,United Kingdom
14143,133,1,115.8,0,149.87646524994642,United Kingdom
14145,46,4,3742.2,0,3071.2760969899564,United Kingdom
14146,8,5,4191.0,0,5380.8306367424,United Kingdom
14147,77,2,483.4,0,519.6221719106751,United Kingdom
14148,233,1,157.2,1,201.4642995273142,United Kingdom
14149,220,1,446.62,1,382.92162628510357,United Kingdom
14150,35,2,658.64,0,688.4133335381732,United Kingdom
14152,74,2,621.29,0,549.6875986177317,United Kingdom
14154,238,2,1345.62,1,1110.7924070094693,United Kingdom
14155,265,1,118.75,1,131.66579120682474,United Kingdom
14156,9,55,117379.63,0,106098.4745363088,EIRE
14157,19,2,432.88,0,473.5051426381565,United Kingdom
14158,39,1,507.66,0,434.64947645311105,United Kingdom
14159,19,11,4693.01,0,4533.415915149195,United Kingdom
14161,215,3,1110.52,1,1322.4252941846462,United Kingdom
14162,173,2,289.36,0,294.7206141801277,United Kingdom
14163,86,4,2445.91,0,2724.432393875772,United Kingdom
14164,70,2,1631.77,0,1833.6672219851798,United Kingdom
14165,275,1,122.53999999999999,1,149.72887154510147,United Kingdom
14167,38,4,574.84,0,553.2613095683569,United Kingdom
14171,97,1,363.79,0,416.0476263559471,United Kingdom
14173,10,4,450.84,0,577.4394352243467,United Kingdom
14174,32,1,134.46,1,156.66225936887946,United Kingdom
14175,59,3,3222.3,0,3367.0948185637944,United Kingdom
14176,296,4,576.9000000000001,1,643.4504468636972,United Kingdom
14177,85,4,559.41,0,654.4210049188301,United Kingdom
14178,8,7,1620.93,0,1792.9720784430847,United Kingdom
14179,40,2,719.78,0,581.8254585168582,United Kingdom
14180,10,25,4748.52,0,4261.258924618874,United Kingdom
14184,66,1,452.89,0,545.8384754473561,United Kingdom
14185,330,1,197.65,1,185.0647002206563,United Kingdom
14188,30,6,2054.36,0,2394.933977970806,United Kingdom
14189,1,15,4654.08,0,4589.202625676043,United Kingdom
14191,1,13,4684.76,0,4970.2594125906035,United Kingdom
14193,67,2,853.39,0,711.7158671664405,United Kingdom
14194,4,21,11349.52,0,10108.02756482245,United Kingdom
14195,201,2,1012.0,1,1293.9416635407326,United Kingdom
14196,106,1,335.52,0,417.74555984625425,United Kingdom
14198,17,4,701.4,0,789.8728813922969,United Kingdom
14199,217,1,185.39999999999998,1,190.92905417765783,United Kingdom
14201,59,7,747.44,0,850.4975103808031,United Kingdom
14204,1,1,161.03,0,178.6314074263985,United Kingdom
14205,16,2,466.7,0,506.03166884533624,United Kingdom
14206,238,1,328.15999999999997,1,272.23777395136995,United Kingdom
14208,94,1,151.74,0,169.40273407088856,United Kingdom
14209,10,6,2073.43,0,2455.8949440075985,United Kingdom
14210,105,6,1905.8400000000001,0,2471.952290344862,United Kingdom
14211,52,9,2241.1,0,1805.2940721095538,United Kingdom
14212,89,1,1070.48,0,1247.2020391500066,United Kingdom
14214,30,5,1004.38,0,1090.65087656989,United Kingdom
14215,11,6,1789.72,0,1820.191930287805,United Kingdom
14216,2,4,1839.3,1,1588.7599110445612,United Kingdom
14217,1,17,2004.98,0,2014.087770654977,United Kingdom
14218,42,1,169.48000000000002,0,165.61392248624514,United Kingdom
14219,3,1,89.94,0,85.57026010737404,United Kingdom
14220,246,2,632.4,1,737.024136894482,United Kingdom
14221,41,9,3432.8,0,3948.9652847323105,United Kingdom
14222,176,1,683.17,0,747.7364277777148,United Kingdom
14223,91,3,991.13,0,1258.0734281997302,United Kingdom
14224,109,4,1050.12,0,1023.7905429579994,United Kingdom
14226,28,5,2232.19,0,2057.858123668643,United Kingdom
14227,25,10,3350.96,0,3779.7208830301065,United Kingdom
14229,51,3,1547.2,0,1391.562557541175,United Kingdom
14231,183,3,925.71,1,886.3721883023841,United Kingdom
14232,42,5,2048.07,0,1868.456759722085,United Kingdom
14233,48,4,1462.72,0,1220.752153286603,United Kingdom
14234,21,4,775.46,0,941.2140870943998,United Kingdom
14235,74,5,3144.86,0,2916.135185906308,United Kingdom
14236,80,2,490.86,0,508.7831401454776,United Kingdom
14237,372,1,161.0,1,132.28687949697212,United Kingdom
14238,325,1,146.85,1,168.82900030960033,United Kingdom
14239,42,11,2380.85,0,2298.1880811704664,United Kingdom
14240,29,2,890.34,0,1043.8064491277294,United Kingdom
14241,183,1,213.70000000000002,1,215.0252670109915,United Kingdom
14242,234,2,280.55,1,251.899617688549,United Kingdom
