ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-08-18,867.6996232319478,-141.59355336354722,1532.356572538995,867.6996232319478,867.6996232319478,-241.3025783256561,-241.3025783256561,-241.3025783256561,21.0225734982731,21.0225734982731,21.0225734982731,-262.3251518239292,-262.3251518239292,-262.3251518239292,0.0,0.0,0.0,626.3970449062917
2025-08-19,877.2440694857081,-119.05527894909785,1595.449469919943,877.2440694857081,877.2440694857081,-106.1066314901436,-106.1066314901436,-106.1066314901436,160.65075969152463,160.65075969152463,160.65075969152463,-266.75739118166825,-266.75739118166825,-266.75739118166825,0.0,0.0,0.0,771.1374379955645
2025-08-20,886.7885157394685,-255.2053004358999,1415.8721101492524,886.7885157394685,886.7885157394685,-259.96931530791494,-259.96931530791494,-259.96931530791494,11.141057524974634,11.141057524974634,11.141057524974634,-271.1103728328896,-271.1103728328896,-271.1103728328896,0.0,0.0,0.0,626.8192004315536
2025-08-21,896.3329619932289,-404.3371487568686,1295.784509453074,896.3329619932289,896.3329619932289,-438.5311670306822,-438.5311670306822,-438.5311670306822,-163.0152033964528,-163.0152033964528,-163.0152033964528,-275.51596363422937,-275.51596363422937,-275.51596363422937,0.0,0.0,0.0,457.8017949625467
2025-08-22,905.877408246989,-309.47624794388406,1371.325128645259,905.877408246989,905.877408246989,-359.42873971547965,-359.42873971547965,-359.42873971547965,-79.3127004933299,-79.3127004933299,-79.3127004933299,-280.11603922214977,-280.11603922214977,-280.11603922214977,0.0,0.0,0.0,546.4486685315094
2025-08-23,915.4218545007493,-246.69044894982397,1486.6620442258552,915.4218545007493,915.4218545007493,-305.8168544383131,-305.8168544383131,-305.8168544383131,-20.7603967743251,-20.7603967743251,-20.7603967743251,-285.056457663988,-285.056457663988,-285.056457663988,0.0,0.0,0.0,609.6050000624361
2025-08-24,924.9663009695277,-123.01008002448447,1584.2261901275488,924.9663009695277,924.9663009695277,-220.20680348710735,-220.20680348710735,-220.20680348710735,70.2739099494422,70.2739099494422,70.2739099494422,-290.4807134365496,-290.4807134365496,-290.4807134365496,0.0,0.0,0.0,704.7594974824203
2025-08-25,934.510747438306,-174.12556105377578,1495.335982754035,934.510747438306,934.510747438306,-275.500914291027,-275.500914291027,-275.500914291027,21.02257349823007,21.02257349823007,21.02257349823007,-296.52348778925705,-296.52348778925705,-296.52348778925705,0.0,0.0,0.0,659.009833147279
2025-08-26,944.0551939070841,-65.5448465826027,1638.1462400042296,944.0551939070841,944.0551939070841,-142.65355847190514,-142.65355847190514,-142.65355847190514,160.65075969147006,160.65075969147006,160.65075969147006,-303.3043181633752,-303.3043181633752,-303.3043181633752,0.0,0.0,0.0,801.401635435179
2025-08-27,953.5996403758625,-194.82705229113603,1523.7160186732738,953.5996403758625,953.5996403758625,-299.78055131447496,-299.78055131447496,-299.78055131447496,11.141057524896484,11.141057524896484,11.141057524896484,-310.92160883937146,-310.92160883937146,-310.92160883937146,0.0,0.0,0.0,653.8190890613876
2025-08-28,963.1440868446407,-320.61702731877386,1331.7396993615068,963.1440868446407,963.1440868446407,-482.46240072001365,-482.46240072001365,-482.46240072001365,-163.0152033962718,-163.0152033962718,-163.0152033962718,-319.4471973237419,-319.4471973237419,-319.4471973237419,0.0,0.0,0.0,480.68168612462705
2025-08-29,972.688533313419,-254.86823213055374,1371.083035433755,972.688533313419,972.688533313419,-408.2343768291813,-408.2343768291813,-408.2343768291813,-79.31270049341926,-79.31270049341926,-79.31270049341926,-328.9216763357621,-328.9216763357621,-328.9216763357621,0.0,0.0,0.0,564.4541564842377
2025-08-30,982.2329797821972,-228.5091877197846,1500.8023194790746,982.2329797821972,982.2329797821972,-360.11104677554687,-360.11104677554687,-360.11104677554687,-20.76039677430774,-20.76039677430774,-20.76039677430774,-339.35065000123916,-339.35065000123916,-339.35065000123916,0.0,0.0,0.0,622.1219330066504
2025-08-31,991.7774262509753,-164.36944040282802,1542.7706512965617,991.7774262509753,991.7774262509753,-280.42816565825063,-280.42816565825063,-280.42816565825063,70.27390994943197,70.27390994943197,70.27390994943197,-350.70207560768256,-350.70207560768256,-350.70207560768256,0.0,0.0,0.0,711.3492605927247
2025-09-01,1001.3218727197536,-169.2579911476895,1511.9631715831042,1001.3218727197536,1001.3218727197536,-341.8822363091773,-341.8822363091773,-341.8822363091773,21.022573498467,21.022573498467,21.022573498467,-362.90480980764426,-362.90480980764426,-362.90480980764426,0.0,0.0,0.0,659.4396364105763
2025-09-02,1010.866319188532,-31.50699837326431,1667.0400190979528,1010.866319188532,1010.866319188532,-215.19768175049822,-215.19768175049822,-215.19768175049822,160.65075969116387,160.65075969116387,160.65075969116387,-375.8484414416621,-375.8484414416621,-375.8484414416621,0.0,0.0,0.0,795.6686374380338
2025-09-03,1020.4107656573103,-229.64324038880025,1462.6648026223913,1020.4107656573103,1020.4107656573103,-378.24339575297086,-378.24339575297086,-378.24339575297086,11.141057524818336,11.141057524818336,11.141057524818336,-389.38445327778925,-389.38445327778925,-389.38445327778925,0.0,0.0,0.0,642.1673699043395
2025-09-04,1029.955212184723,-495.9002572223529,1311.8121381732217,1029.955212184723,1029.955212184723,-566.3439165462265,-566.3439165462265,-566.3439165462265,-163.015203396069,-163.015203396069,-163.015203396069,-403.32871315015757,-403.32871315015757,-403.32871315015757,0.0,0.0,0.0,463.6112956384965
2025-09-05,1039.499658712136,-236.8217888639922,1417.7312297172787,1039.499658712136,1039.499658712136,-496.77795298753307,-496.77795298753307,-496.77795298753307,-79.31270049350866,-79.31270049350866,-79.31270049350866,-417.4652524940244,-417.4652524940244,-417.4652524940244,0.0,0.0,0.0,542.7217057246028
2025-09-06,1049.0441052395486,-303.5088081680113,1443.3358813235304,1049.0441052395486,1049.0441052395486,-452.311645209255,-452.311645209255,-452.311645209255,-20.760396774151562,-20.760396774151562,-20.760396774151562,-431.55124843510345,-431.55124843510345,-431.55124843510345,0.0,0.0,0.0,596.7324600302936
2025-09-07,1058.5885517669612,-144.8080408819707,1535.6384155789128,1058.5885517669612,1058.5885517669612,-375.0491757557109,-375.0491757557109,-375.0491757557109,70.27390994942108,70.27390994942108,70.27390994942108,-445.323085705132,-445.323085705132,-445.323085705132,0.0,0.0,0.0,683.5393760112504
2025-09-08,1068.132998294374,-184.9537355828677,1426.6328773988103,1068.132998294374,1068.132998294374,-437.48076447457333,-437.48076447457333,-437.48076447457333,21.022573498423963,21.022573498423963,21.022573498423963,-458.50333797299726,-458.50333797299726,-458.50333797299726,0.0,0.0,0.0,630.6522338198006
2025-09-09,1077.6774448217868,-109.69243679581554,1552.2014070159446,1077.6774448217868,1077.6774448217868,-310.1577161974169,-310.1577161974169,-310.1577161974169,160.65075969134614,160.65075969134614,160.65075969134614,-470.80847588876304,-470.80847588876304,-470.80847588876304,0.0,0.0,0.0,767.5197286243699
2025-09-10,1087.2218913491995,-217.5840260121487,1493.9435463083314,1087.2218913491995,1087.2218913491995,-470.81602474778384,-470.81602474778384,-470.81602474778384,11.141057524740186,11.141057524740186,11.141057524740186,-481.957082272524,-481.957082272524,-481.957082272524,0.0,0.0,0.0,616.4058666014157
2025-09-11,1096.7663378766124,-410.2504167423737,1327.844249168917,1096.7663378766124,1096.7663378766124,-654.6935377464473,-654.6935377464473,-654.6935377464473,-163.015203395888,-163.015203395888,-163.015203395888,-491.6783343505594,-491.6783343505594,-491.6783343505594,0.0,0.0,0.0,442.0728001301651
2025-09-12,1106.310784404025,-334.63602222408497,1374.6748927671936,1106.310784404025,1106.310784404025,-579.0331999479522,-579.0331999479522,-579.0331999479522,-79.31270049367093,-79.31270049367093,-79.31270049367093,-499.72049945428125,-499.72049945428125,-499.72049945428125,0.0,0.0,0.0,527.2775844560729
2025-09-13,1115.855230931438,-229.7732441329039,1425.7470018660865,1115.855230931438,1115.855230931438,-526.6195814336287,-526.6195814336287,-526.6195814336287,-20.760396774273016,-20.760396774273016,-20.760396774273016,-505.8591846593557,-505.8591846593557,-505.8591846593557,0.0,0.0,0.0,589.2356494978093
2025-09-14,1125.3996774588509,-106.0551079632395,1516.9076795683886,1125.3996774588509,1125.3996774588509,-439.6311727897334,-439.6311727897334,-439.6311727897334,70.27390994941018,70.27390994941018,70.27390994941018,-509.9050827391436,-509.9050827391436,-509.9050827391436,0.0,0.0,0.0,685.7685046691174
2025-09-15,1134.94412414984,-173.70409845810283,1453.1056717528968,1134.94412414984,1134.94412414984,-490.6883930852862,-490.6883930852862,-490.6883930852862,21.022573498162473,21.022573498162473,21.022573498162473,-511.71096658344857,-511.71096658344857,-511.71096658344857,0.0,0.0,0.0,644.2557310645539
2025-09-16,1144.4885708408297,-32.510260782828155,1599.2452639187152,1144.4885708408297,1144.4885708408297,-350.5269420073273,-350.5269420073273,-350.5269420073273,160.65075969129154,160.65075969129154,160.65075969129154,-511.1777016986188,-511.1777016986188,-511.1777016986188,0.0,0.0,0.0,793.9616288335023
2025-09-17,1154.033017531819,-175.22883561687505,1467.7150504874207,1154.033017531819,1154.033017531819,-497.11801361372846,-497.11801361372846,-497.11801361372846,11.141057524348671,11.141057524348671,11.141057524348671,-508.2590711380771,-508.2590711380771,-508.2590711380771,0.0,0.0,0.0,656.9150039180906
2025-09-18,1163.5774642228087,-400.9334364038485,1344.730091998998,1163.5774642228087,1163.5774642228087,-665.9804419562096,-665.9804419562096,-665.9804419562096,-163.01520339602007,-163.01520339602007,-163.01520339602007,-502.9652385601895,-502.9652385601895,-502.9652385601895,0.0,0.0,0.0,497.5970222665991
2025-09-19,1173.1219109137983,-164.07467863549493,1435.004701450113,1173.1219109137983,1173.1219109137983,-574.6774127128791,-574.6774127128791,-574.6774127128791,-79.31270049376033,-79.31270049376033,-79.31270049376033,-495.36471221911876,-495.36471221911876,-495.36471221911876,0.0,0.0,0.0,598.4444982009192
2025-09-20,1182.6663576047877,-120.48133483824746,1491.4962872032108,1182.6663576047877,1182.6663576047877,-506.34511130115106,-506.34511130115106,-506.34511130115106,-20.760396774386496,-20.760396774386496,-20.760396774386496,-485.5847145267645,-485.5847145267645,-485.5847145267645,0.0,0.0,0.0,676.3212463036366
2025-09-21,1192.2108042957773,-54.139951106890194,1598.5595183699625,1192.2108042957773,1192.2108042957773,-403.5359972371329,-403.5359972371329,-403.5359972371329,70.2739099493993,70.2739099493993,70.2739099493993,-473.8099071865322,-473.8099071865322,-473.8099071865322,0.0,0.0,0.0,788.6748070586443
2025-09-22,1201.7552509867667,-48.181994566454655,1610.908247403968,1201.7552509867667,1201.7552509867667,-439.2568959848185,-439.2568959848185,-439.2568959848185,21.022573498119453,21.022573498119453,21.022573498119453,-460.279469482938,-460.279469482938,-460.279469482938,0.0,0.0,0.0,762.4983550019481
2025-09-23,1211.2996976777558,98.33287956502133,1771.4170761797925,1211.2996976777558,1211.2996976777558,-284.63181603329156,-284.63181603329156,-284.63181603329156,160.65075969148853,160.65075969148853,160.65075969148853,-445.2825757247801,-445.2825757247801,-445.2825757247801,0.0,0.0,0.0,926.6678816444643
2025-09-24,1220.8441443687457,4.00535783442236,1667.663044591195,1220.8441443687457,1220.8441443687457,-418.0113081227814,-418.0113081227814,-418.0113081227814,11.141057524583879,11.141057524583879,11.141057524583879,-429.15236564736523,-429.15236564736523,-429.15236564736523,0.0,0.0,0.0,802.8328362459642
2025-09-25,1230.3885910597348,-191.39794170214552,1484.0600130148794,1230.3885910597348,1230.3885910597348,-575.2737507548635,-575.2737507548635,-575.2737507548635,-163.01520339615212,-163.01520339615212,-163.01520339615212,-412.2585473587113,-412.2585473587113,-412.2585473587113,0.0,0.0,0.0,655.1148403048713
2025-09-26,1239.9330380105773,-98.4199041549653,1592.0086013488865,1239.9330380105773,1239.9330380105773,-474.31151526576195,-474.31151526576195,-474.31151526576195,-79.31270049334816,-79.31270049334816,-79.31270049334816,-394.99881477241377,-394.99881477241377,-394.99881477241377,0.0,0.0,0.0,765.6215227448154
2025-09-27,1249.4774849614196,-33.70729762462123,1702.4584408109072,1249.4774849614196,1249.4774849614196,-398.54969588971323,-398.54969588971323,-398.54969588971323,-20.760396774369138,-20.760396774369138,-20.760396774369138,-377.7892991153441,-377.7892991153441,-377.7892991153441,0.0,0.0,0.0,850.9277890717063
2025-09-28,1259.0219319122618,159.1755669961674,1769.7040962669853,1259.0219319122618,1259.0219319122618,-290.7803959043193,-290.7803959043193,-290.7803959043193,70.27390994938905,70.27390994938905,70.27390994938905,-361.05430585370834,-361.05430585370834,-361.05430585370834,0.0,0.0,0.0,968.2415360079426
2025-09-29,1268.5663788631043,51.24361967471323,1713.5088976399613,1268.5663788631043,1268.5663788631043,-324.1930397383048,-324.1930397383048,-324.1930397383048,21.022573498356365,21.022573498356365,21.022573498356365,-345.21561323666117,-345.21561323666117,-345.21561323666117,0.0,0.0,0.0,944.3733391247995
2025-09-30,1278.1108258139466,279.0372204859499,1984.4878725499987,1278.1108258139466,1278.1108258139466,-170.03086610463689,-170.03086610463689,-170.03086610463689,160.65075969168552,160.65075969168552,160.65075969168552,-330.6816257963224,-330.6816257963224,-330.6816257963224,0.0,0.0,0.0,1108.0799597093096
2025-10-01,1287.6552727647888,149.25057065006914,1769.0525109378773,1287.6552727647888,1287.6552727647888,-306.6956274429626,-306.6956274429626,-306.6956274429626,11.141057525015643,11.141057525015643,11.141057525015643,-317.8366849679782,-317.8366849679782,-317.8366849679782,0.0,0.0,0.0,980.9596453218262
2025-10-02,1297.199719715631,23.997196361005336,1677.0424045164398,1297.199719715631,1297.199719715631,-470.04604253692446,-470.04604253692446,-470.04604253692446,-163.0152033962842,-163.0152033962842,-163.0152033962842,-307.03083914064024,-307.03083914064024,-307.03083914064024,0.0,0.0,0.0,827.1536771787066
2025-10-03,1306.7441666664736,90.69962622732059,1856.608935673038,1306.7441666664736,1306.7441666664736,-377.88306730932555,-377.88306730932555,-377.88306730932555,-79.31270049343756,-79.31270049343756,-79.31270049343756,-298.57036681588795,-298.57036681588795,-298.57036681588795,0.0,0.0,0.0,928.8610993571481
2025-10-04,1316.2886136173156,185.50480615397063,1867.9262340008727,1316.2886136173156,1316.2886136173156,-313.46972605905114,-313.46972605905114,-313.46972605905114,-20.760396774212957,-20.760396774212957,-20.760396774212957,-292.7093292848382,-292.7093292848382,-292.7093292848382,0.0,0.0,0.0,1002.8188875582645
2025-10-05,1325.8330605681579,233.33167380737694,1967.951086917946,1325.8330605681579,1325.8330605681579,-219.36849378559927,-219.36849378559927,-219.36849378559927,70.27390994937753,70.27390994937753,70.27390994937753,-289.64240373497677,-289.64240373497677,-289.64240373497677,0.0,0.0,0.0,1106.4645667825587
2025-10-06,1335.3775075190003,225.96373364267404,1919.259789699025,1335.3775075190003,1335.3775075190003,-268.4766411250868,-268.4766411250868,-268.4766411250868,21.022573498094854,21.022573498094854,21.022573498094854,-289.4992146231816,-289.4992146231816,-289.4992146231816,0.0,0.0,0.0,1066.9008663939135
2025-10-07,1344.9219544083662,405.8697960268452,2056.5026272165305,1344.9219544083662,1344.9219544083662,-131.689581681589,-131.689581681589,-131.689581681589,160.65075969137933,160.65075969137933,160.65075969137933,-292.34034137296834,-292.34034137296834,-292.34034137296834,0.0,0.0,0.0,1213.2323727267772
2025-10-08,1354.4664012977323,272.4729508911245,1918.2440533136846,1354.4664012977323,1354.4664012977323,-287.0140775328662,-287.0140775328662,-287.0140775328662,11.141057524937494,11.141057524937494,11.141057524937494,-298.1551350578037,-298.1551350578037,-298.1551350578037,0.0,0.0,0.0,1067.4523237648662
2025-10-09,1364.0108481870977,60.37132679696964,1728.3465443135863,1364.0108481870977,1364.0108481870977,-469.8766303730903,-469.8766303730903,-469.8766303730903,-163.0152033960814,-163.0152033960814,-163.0152033960814,-306.86142697700893,-306.86142697700893,-306.86142697700893,0.0,0.0,0.0,894.1342178140075
2025-10-10,1373.5552950764638,185.29625579424655,1820.5418480988253,1373.5552950764638,1373.5552950764638,-397.6198598042279,-397.6198598042279,-397.6198598042279,-79.31270049327617,-79.31270049327617,-79.31270049327617,-318.3071593109517,-318.3071593109517,-318.3071593109517,0.0,0.0,0.0,975.935435272236
2025-10-11,1383.0997419658295,188.02817916252013,1932.5740525410195,1383.0997419658295,1383.0997419658295,-353.03431063008617,-353.03431063008617,-353.03431063008617,-20.76039677405677,-20.76039677405677,-20.76039677405677,-332.27391385602937,-332.27391385602937,-332.27391385602937,0.0,0.0,0.0,1030.0654313357434
2025-10-12,1392.6441888551954,311.6531862622232,1872.3772933394273,1392.6441888551954,1392.6441888551954,-278.2083507950485,-278.2083507950485,-278.2083507950485,70.27390994942643,70.27390994942643,70.27390994942643,-348.48226074447484,-348.48226074447484,-348.48226074447484,0.0,0.0,0.0,1114.4358380601468
2025-10-13,1402.188635744561,191.15575252760922,1844.0546038913164,1402.188635744561,1402.188635744561,-345.57622310824365,-345.57622310824365,-345.57622310824365,21.022573498191804,21.022573498191804,21.022573498191804,-366.5987966064355,-366.5987966064355,-366.5987966064355,0.0,0.0,0.0,1056.6124126363175
2025-10-14,1411.733082633927,381.00787854195687,1986.3481770329142,1411.733082633927,1411.733082633927,-225.5939326844698,-225.5939326844698,-225.5939326844698,160.65075969157633,160.65075969157633,160.65075969157633,-386.2446923760461,-386.2446923760461,-386.2446923760461,0.0,0.0,0.0,1186.1391499494573
2025-10-15,1421.277529523293,150.4242018603603,1873.7346683080552,1421.277529523293,1421.277529523293,-395.8644687948381,-395.8644687948381,-395.8644687948381,11.14105752454598,11.14105752454598,11.14105752454598,-407.0055263193841,-407.0055263193841,-407.0055263193841,0.0,0.0,0.0,1025.4130607284549
2025-10-16,1430.8219764126586,-7.759975111287675,1659.3704289276927,1430.8219764126586,1430.8219764126586,-591.4573426110097,-591.4573426110097,-591.4573426110097,-163.01520339621348,-163.01520339621348,-163.01520339621348,-428.44213921479627,-428.44213921479627,-428.44213921479627,0.0,0.0,0.0,839.3646338016489
2025-10-17,1440.3664233020245,125.97222300810215,1819.1550095588573,1440.3664233020245,1440.3664233020245,-529.4149176014453,-529.4149176014453,-529.4149176014453,-79.31270049368922,-79.31270049368922,-79.31270049368922,-450.102217107756,-450.102217107756,-450.102217107756,0.0,0.0,0.0,910.9515057005792
2025-10-18,1449.91087015968,78.05436071651643,1783.5905380362624,1449.91087015968,1449.91087015968,-492.29268044036354,-492.29268044036354,-492.29268044036354,-20.76039677417823,-20.76039677417823,-20.76039677417823,-471.5322836661853,-471.5322836661853,-471.5322836661853,0.0,0.0,0.0,957.6181897193164
2025-10-19,1459.4553170173356,216.17931038245447,1904.1106938045716,1459.4553170173356,1459.4553170173356,-422.0158596868641,-422.0158596868641,-422.0158596868641,70.27390994941554,70.27390994941554,70.27390994941554,-492.28976963627963,-492.28976963627963,-492.28976963627963,0.0,0.0,0.0,1037.4394573304714
2025-10-20,1468.999763874991,198.34819916899355,1842.7275008150878,1468.999763874991,1468.999763874991,-490.93224822822094,-490.93224822822094,-490.93224822822094,21.022573498148788,21.022573498148788,21.022573498148788,-511.9548217263697,-511.9548217263697,-511.9548217263697,0.0,0.0,0.0,978.0675156467701
2025-10-21,1478.5442107326467,267.47921032782415,1901.2428561543002,1478.5442107326467,1478.5442107326467,-369.49075798073216,-369.49075798073216,-369.49075798073216,160.65075969152173,160.65075969152173,160.65075969152173,-530.1415176722538,-530.1415176722538,-530.1415176722538,0.0,0.0,0.0,1109.0534527519144
2025-10-22,1488.0886575903023,86.71681319594475,1813.3460756678553,1488.0886575903023,1488.0886575903023,-535.3671106849823,-535.3671106849823,-535.3671106849823,11.141057524154453,11.141057524154453,11.141057524154453,-546.5081682091368,-546.5081682091368,-546.5081682091368,0.0,0.0,0.0,952.72154690532
2025-10-23,1497.6331044479577,-45.69469532504768,1609.4104192041261,1497.6331044479577,1497.6331044479577,-723.7816132789625,-723.7816132789625,-723.7816132789625,-163.01520339603246,-163.01520339603246,-163.01520339603246,-560.7664098829301,-560.7664098829301,-560.7664098829301,0.0,0.0,0.0,773.8514911689953
2025-10-24,1507.1775513056134,31.24472363441575,1723.425075083161,1507.1775513056134,1507.1775513056134,-652.0015249733511,-652.0015249733511,-652.0015249733511,-79.31270049352781,-79.31270049352781,-79.31270049352781,-572.6888244798233,-572.6888244798233,-572.6888244798233,0.0,0.0,0.0,855.1760263322623
2025-10-25,1516.7219981632688,28.557264341464098,1723.7040754736763,1516.7219981632688,1516.7219981632688,-602.8752572818939,-602.8752572818939,-602.8752572818939,-20.760396774022038,-20.760396774022038,-20.760396774022038,-582.1148605078719,-582.1148605078719,-582.1148605078719,0.0,0.0,0.0,913.8467408813749
2025-10-26,1526.2664450209245,164.41906755197604,1852.9585531459757,1526.2664450209245,1526.2664450209245,-518.6809686012614,-518.6809686012614,-518.6809686012614,70.27390994940467,70.27390994940467,70.27390994940467,-588.9548785506661,-588.9548785506661,-588.9548785506661,0.0,0.0,0.0,1007.5854764196631
2025-10-27,1535.81089187858,127.32711558440234,1846.688822524275,1535.81089187858,1535.81089187858,-572.1696206594398,-572.1696206594398,-572.1696206594398,21.022573498245738,21.022573498245738,21.022573498245738,-593.1921941576855,-593.1921941576855,-593.1921941576855,0.0,0.0,0.0,963.6412712191401
2025-10-28,1545.3553387362356,295.97730851504457,1960.814819756591,1545.3553387362356,1545.3553387362356,-434.2322881112064,-434.2322881112064,-434.2322881112064,160.65075969145238,160.65075969145238,160.65075969145238,-594.8830478026588,-594.8830478026588,-594.8830478026588,0.0,0.0,0.0,1111.1230506250292
2025-10-29,1554.8997856290225,138.20366480672212,1751.583163792912,1554.8997856290225,1554.8997856290225,-583.013432240681,-583.013432240681,-583.013432240681,11.141057524389673,11.141057524389673,11.141057524389673,-594.1544897650707,-594.1544897650707,-594.1544897650707,0.0,0.0,0.0,971.8863533883415
2025-10-30,1564.4442325218095,-57.84412948338893,1672.1916236833079,1564.4442325218095,1564.4442325218095,-754.2154303160385,-754.2154303160385,-754.2154303160385,-163.01520339647763,-163.01520339647763,-163.01520339647763,-591.2002269195608,-591.2002269195608,-591.2002269195608,0.0,0.0,0.0,810.228802205771
2025-10-31,1573.9886794145966,-6.074888972290532,1744.095226964158,1573.9886794145966,1573.9886794145966,-665.5872371714826,-665.5872371714826,-665.5872371714826,-79.31270049361723,-79.31270049361723,-79.31270049361723,-586.2745366778653,-586.2745366778653,-586.2745366778653,0.0,0.0,0.0,908.401442243114
2025-11-01,1583.533126307383,186.19619631247744,1788.0830566447246,1583.533126307383,1583.533126307383,-600.4448058190947,-600.4448058190947,-600.4448058190947,-20.760396774004686,-20.760396774004686,-20.760396774004686,-579.68440904509,-579.68440904509,-579.68440904509,0.0,0.0,0.0,983.0883204882884
2025-11-02,1593.0775732001703,271.50963128052285,1885.8979155008178,1593.0775732001703,1593.0775732001703,-501.50621937193523,-501.50621937193523,-501.50621937193523,70.27390994945293,70.27390994945293,70.27390994945293,-571.7801293213882,-571.7801293213882,-571.7801293213882,0.0,0.0,0.0,1091.571353828235
2025-11-03,1602.622020092957,261.698325499939,1933.5619918296777,1602.622020092957,1602.622020092957,-541.9219864029508,-541.9219864029508,-541.9219864029508,21.022573498202714,21.022573498202714,21.022573498202714,-562.9445599011535,-562.9445599011535,-562.9445599011535,0.0,0.0,0.0,1060.7000336900062
2025-11-04,1612.1664669857441,258.3291188859487,2023.4085037308078,1612.1664669857441,1612.1664669857441,-392.9306588566015,-392.9306588566015,-392.9306588566015,160.65075969139784,160.65075969139784,160.65075969139784,-553.5814185479993,-553.5814185479993,-553.5814185479993,0.0,0.0,0.0,1219.2358081291427
2025-11-05,1621.7109138785306,256.2203201622471,1892.4708372454784,1621.7109138785306,1621.7109138785306,-532.9618237709828,-532.9618237709828,-532.9618237709828,11.141057523998155,11.141057523998155,11.141057523998155,-544.102881294981,-544.102881294981,-544.102881294981,0.0,0.0,0.0,1088.7490901075478
2025-11-06,1631.2553607713178,102.1511260407731,1686.1975692050491,1631.2553607713178,1631.2553607713178,-697.932063203259,-697.932063203259,-697.932063203259,-163.01520339629664,-163.01520339629664,-163.01520339629664,-534.9168598069623,-534.9168598069623,-534.9168598069623,0.0,0.0,0.0,933.3232975680588
2025-11-07,1640.7998076641045,272.2838940644605,1887.656790663869,1640.7998076641045,1640.7998076641045,-605.7270154594714,-605.7270154594714,-605.7270154594714,-79.31270049345582,-79.31270049345582,-79.31270049345582,-526.4143149660157,-526.4143149660157,-526.4143149660157,0.0,0.0,0.0,1035.072792204633
2025-11-08,1650.3442545568914,261.2962401470733,1923.6964611395813,1650.3442545568914,1650.3442545568914,-539.7173669693718,-539.7173669693718,-539.7173669693718,-20.76039677425698,-20.76039677425698,-20.76039677425698,-518.9569701951149,-518.9569701951149,-518.9569701951149,0.0,0.0,0.0,1110.6268875875196
2025-11-09,1659.8887015953335,383.7174167872946,2129.6063596358717,1659.8887015953335,1659.8887015953335,-442.5918695549347,-442.5918695549347,-442.5918695549347,70.27390994944203,70.27390994944203,70.27390994944203,-512.8657795043767,-512.8657795043767,-512.8657795043767,0.0,0.0,0.0,1217.2968320403988
2025-11-10,1669.4331486337749,335.1742813425746,2013.8798015314371,1669.4331486337749,1669.4331486337749,-487.38791310444805,-487.38791310444805,-487.38791310444805,21.022573498439648,21.022573498439648,21.022573498439648,-508.41048660288766,-508.41048660288766,-508.41048660288766,0.0,0.0,0.0,1182.0452355293269
2025-11-11,1678.9775956722171,446.12889951574687,2157.741517887189,1678.9775956722171,1678.9775956722171,-345.1498234362151,-345.1498234362151,-345.1498234362151,160.6507596915948,160.6507596915948,160.6507596915948,-505.8005831278099,-505.8005831278099,-505.8005831278099,0.0,0.0,0.0,1333.8277722360021
2025-11-12,1688.522042710659,344.2119321372677,2038.9671823940485,1688.522042710659,1688.522042710659,-494.0368793198375,-494.0368793198375,-494.0368793198375,11.141057525056661,11.141057525056661,11.141057525056661,-505.1779368448941,-505.1779368448941,-505.1779368448941,0.0,0.0,0.0,1194.4851633908215
2025-11-13,1698.0664897491008,200.27916053629644,1852.72319545014,1698.0664897491008,1698.0664897491008,-669.6265189611163,-669.6265189611163,-669.6265189611163,-163.0152033960938,-163.0152033960938,-163.0152033960938,-506.6113155650225,-506.6113155650225,-506.6113155650225,0.0,0.0,0.0,1028.4399707879845
2025-11-14,1707.6109367875424,229.44862545833448,1942.0058520106638,1707.6109367875424,1707.6109367875424,-589.4056812231946,-589.4056812231946,-589.4056812231946,-79.31270049354521,-79.31270049354521,-79.31270049354521,-510.09298072964947,-510.09298072964947,-510.09298072964947,0.0,0.0,0.0,1118.2052555643477
2025-11-15,1717.1553838259838,337.8652779320054,2047.5076258527927,1717.1553838259838,1717.1553838259838,-536.2978643397238,-536.2978643397238,-536.2978643397238,-20.76039677423962,-20.76039677423962,-20.76039677423962,-515.5374675654842,-515.5374675654842,-515.5374675654842,0.0,0.0,0.0,1180.8575194862601
2025-11-16,1726.699830864426,502.8074796659666,2107.9287506131927,1726.699830864426,1726.699830864426,-452.5086980281184,-452.5086980281184,-452.5086980281184,70.27390994943114,70.27390994943114,70.27390994943114,-522.7826079775496,-522.7826079775496,-522.7826079775496,0.0,0.0,0.0,1274.1911328363076
2025-11-17,1736.244277902868,419.6218242265071,2067.327484015348,1736.244277902868,1736.244277902868,-510.5702161324312,-510.5702161324312,-510.5702161324312,21.02257349839661,21.02257349839661,21.02257349839661,-531.5927896308278,-531.5927896308278,-531.5927896308278,0.0,0.0,0.0,1225.6740617704368
2025-11-18,1745.7887249413097,570.0280681278526,2204.68074109026,1745.7887249413097,1745.7887249413097,-381.0136220307086,-381.0136220307086,-381.0136220307086,160.6507596915402,160.6507596915402,160.6507596915402,-541.6643817222488,-541.6643817222488,-541.6643817222488,0.0,0.0,0.0,1364.7751029106012
