customer_id,recency,frequency,monetary,churned,target_clv,primary_category,cluster,segment_label,churn_prob,churn_risk,predicted_clv,next_best_action
12895,41,2,372.8,0,397.0098670669013,United Kingdom,3,At-Risk Accounts,0.06928153566663914,Low,307.9895288485309,Standard Quarterly Business Review
12897,204,2,216.5,1,279.85913984509864,United Kingdom,1,Dormant,0.8535132202383887,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
12901,8,28,17654.54,0,15589.151463187916,United Kingdom,0,Core Accounts,0.049889668459567896,Low,17534.88219369794,Standard Quarterly Business Review
12902,264,1,138.68,0,118.87868150058095,United Kingdom,1,Dormant,0.8193898017676463,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
12904,17,2,509.58,0,409.8822392100655,United Kingdom,3,At-Risk Accounts,0.0584276539626809,Low,438.2977049915943,Standard Quarterly Business Review
12906,11,5,2919.81,0,2562.9675185426786,United Kingdom,3,At-Risk Accounts,0.04675420113625479,Low,2971.6295002044512,Standard Quarterly Business Review
12908,175,2,750.0,0,677.7273671503754,United Kingdom,1,Dormant,0.05846723034937054,Low,804.9075936002139,Automated Win-back Email Sequence
12909,39,5,2178.67,0,2429.849889999418,United Kingdom,3,At-Risk Accounts,0.05930584030714117,Low,2249.8812883555174,Standard Quarterly Business Review
12910,22,8,3075.04,0,2797.835584362586,United Kingdom,3,At-Risk Accounts,0.04165539817703842,Low,3155.903907813113,Standard Quarterly Business Review
12912,2,5,1662.3,0,1346.8958751622788,United Kingdom,3,At-Risk Accounts,0.05756926657820987,Low,1831.3010377803287,Standard Quarterly Business Review
12913,4,5,2483.63,0,3013.4110607201733,United Kingdom,3,At-Risk Accounts,0.056828814078034286,Low,2654.772513615046,Standard Quarterly Business Review
12915,148,2,363.65,0,357.39443833504623,United Kingdom,1,Dormant,0.07841970310447034,Low,307.9895288485309,Automated Win-back Email Sequence
12916,138,4,3006.15,0,2936.552647182337,United Kingdom,3,At-Risk Accounts,0.04538085861217967,Low,3155.903907813113,Standard Quarterly Business Review
12917,127,1,594.0,0,565.0362716628742,United Kingdom,3,At-Risk Accounts,0.05029732431435718,Low,550.8919619455901,Standard Quarterly Business Review
12919,7,6,1335.19,1,1719.3063229565648,United Kingdom,3,At-Risk Accounts,0.06289362923106293,Low,1301.099289829372,Standard Quarterly Business Review
12920,16,1,164.23,0,145.35302749235163,United Kingdom,3,At-Risk Accounts,0.05137926076563829,Low,307.9895288485309,Standard Quarterly Business Review
12921,8,37,16587.09,0,20719.24980410904,United Kingdom,0,Core Accounts,0.04166720778731005,Low,17585.892548334854,Standard Quarterly Business Review
12922,160,1,405.38,0,481.7542673914338,United Kingdom,1,Dormant,0.06307080040450322,Low,319.082202106619,Automated Win-back Email Sequence
12923,63,1,176.97,0,148.3433288623567,United Kingdom,3,At-Risk Accounts,0.0616606430849517,Low,307.9895288485309,Standard Quarterly Business Review
12924,87,4,933.7,0,1207.6144810356714,United Kingdom,3,At-Risk Accounts,0.05395689493437319,Low,1004.0504082579148,Standard Quarterly Business Review
12925,4,2,694.05,0,649.4107734971252,United Kingdom,3,At-Risk Accounts,0.06114081345160477,Low,766.0147160531941,Standard Quarterly Business Review
12928,34,5,2062.7000000000003,0,1751.8335017845652,United Kingdom,3,At-Risk Accounts,0.06093875252595551,Low,2186.589653512766,Standard Quarterly Business Review
12929,311,1,117.85,1,143.14734124586036,United Kingdom,1,Dormant,0.9482404068269258,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
12930,77,2,415.8,0,479.5578434515938,United Kingdom,3,At-Risk Accounts,0.07775785741317459,Low,319.082202106619,Standard Quarterly Business Review
12931,21,15,42055.96,0,46623.632705624375,United Kingdom,0,Core Accounts,0.043718149593410555,Low,44961.906350406985,Standard Quarterly Business Review
12933,23,3,607.53,0,533.4055270615065,United Kingdom,3,At-Risk Accounts,0.04553173799820237,Low,582.4567920800496,Standard Quarterly Business Review
12935,1,7,2160.7,0,2245.5032791971284,United Kingdom,3,At-Risk Accounts,0.05706444292445907,Low,2228.1492089833205,Standard Quarterly Business Review
12936,16,4,1063.9,0,1266.3367785026535,United Kingdom,3,At-Risk Accounts,0.05544846061859355,Low,1107.9172678240095,Standard Quarterly Business Review
12937,14,4,1504.27,1,1431.7821907158177,United Kingdom,3,At-Risk Accounts,0.053159162386274154,Low,1433.4144729127938,Standard Quarterly Business Review
12938,25,1,114.14,0,109.1001385133534,United Kingdom,3,At-Risk Accounts,0.05603537493480593,Low,307.9895288485309,Standard Quarterly Business Review
12939,63,8,11581.8,0,9283.62867283407,United Kingdom,3,At-Risk Accounts,0.050134115737042635,Low,11993.865073986939,Standard Quarterly Business Review
12940,54,2,913.54,0,810.42115856956,United Kingdom,3,At-Risk Accounts,0.06755750863588945,Low,986.4070033259898,Standard Quarterly Business Review
12942,130,3,683.9,0,846.4649535104113,United Kingdom,3,At-Risk Accounts,0.04829517589479008,Low,766.0147160531941,Standard Quarterly Business Review
12944,35,2,604.51,0,617.1280858299552,United Kingdom,3,At-Risk Accounts,0.06336577983675155,Low,582.4567920800496,Standard Quarterly Business Review
12945,287,1,462.95,1,598.1856807102906,United Kingdom,1,Dormant,0.9192191591530187,High,383.62163004584346,Assign Dedicated CSM & Offer 20% Discount
12947,143,6,1603.99,0,1600.547808246364,United Kingdom,3,At-Risk Accounts,0.04917919157465728,Low,1811.9560303231522,Standard Quarterly Business Review
12948,15,7,2064.95,0,2390.3721348992294,United Kingdom,3,At-Risk Accounts,0.05062621974953386,Low,2217.7632328928576,Standard Quarterly Business Review
12949,30,8,4167.22,0,3921.185336986723,United Kingdom,3,At-Risk Accounts,0.045128920677302814,Low,4429.466111524303,Standard Quarterly Business Review
12950,1,3,1843.0,0,1809.6505843113705,United Kingdom,3,At-Risk Accounts,0.06614641687640481,Low,1923.3716331013247,Standard Quarterly Business Review
12951,8,6,1064.07,1,952.7289008079216,United Kingdom,3,At-Risk Accounts,0.07080585712735886,Low,1107.9172678240095,Standard Quarterly Business Review
12952,5,4,1387.79,0,1351.0568421898877,United Kingdom,3,At-Risk Accounts,0.0627010198102688,Low,1407.8210236852442,Standard Quarterly Business Review
12953,9,1,329.85,0,354.1331480553746,United Kingdom,3,At-Risk Accounts,0.06724529191433298,Low,307.9895288485309,Standard Quarterly Business Review
12955,0,11,4757.16,1,6164.739139239623,United Kingdom,3,At-Risk Accounts,0.0704546305413273,Low,4721.9881656461,Standard Quarterly Business Review
12956,305,1,108.07,1,122.34613956583392,United Kingdom,1,Dormant,0.9561112691780204,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
12957,9,8,4017.54,0,3614.271295836789,United Kingdom,3,At-Risk Accounts,0.041086109223244176,Low,4386.555783976199,Standard Quarterly Business Review
12962,6,2,266.39,0,219.10063921278663,United Kingdom,3,At-Risk Accounts,0.09026588288747574,Low,307.9895288485309,Standard Quarterly Business Review
12963,7,8,1856.63,0,1602.60261695148,United Kingdom,3,At-Risk Accounts,0.060286758928895026,Low,1923.3716331013247,Standard Quarterly Business Review
12965,88,1,771.91,0,834.648992707339,United Kingdom,3,At-Risk Accounts,0.05593914495658967,Low,843.8717397596724,Standard Quarterly Business Review
12966,9,1,160.18,0,189.4256907349348,United Kingdom,3,At-Risk Accounts,0.055125830814304846,Low,307.9895288485309,Standard Quarterly Business Review
12967,357,2,1660.9,1,2109.691130702906,United Kingdom,1,Dormant,0.8648524800798595,High,1831.3010377803287,Assign Dedicated CSM & Offer 20% Discount
12968,111,1,135.95,0,109.8355801164839,United Kingdom,3,At-Risk Accounts,0.056856620378169014,Low,307.9895288485309,Standard Quarterly Business Review
12970,6,4,452.24,0,479.99852320997,United Kingdom,3,At-Risk Accounts,0.05027524868595007,Low,379.23402954332744,Standard Quarterly Business Review
12971,3,86,11189.91,0,11586.409669037645,United Kingdom,0,Core Accounts,0.1169766169345721,Low,11700.123660721274,Standard Quarterly Business Review
12974,197,1,144.8,1,163.33838359104098,United Kingdom,1,Dormant,0.9149016704634153,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
12976,211,1,738.6,1,797.5324709540507,United Kingdom,1,Dormant,0.9110407059740835,High,804.9075936002139,Assign Dedicated CSM & Offer 20% Discount
12977,155,1,39.24,0,44.87170813442827,United Kingdom,1,Dormant,0.05404705837855851,Low,307.9895288485309,Automated Win-back Email Sequence
12980,157,9,7374.900000000001,0,8326.566627133403,United Kingdom,3,At-Risk Accounts,0.040273810919354835,Low,7441.092314384846,Standard Quarterly Business Review
12981,29,2,372.22,0,319.5530521133124,United Kingdom,3,At-Risk Accounts,0.07246878743037619,Low,307.9895288485309,Standard Quarterly Business Review
12982,242,1,390.54,1,468.5929169923274,United Kingdom,1,Dormant,0.9127154898836541,High,311.7285984483505,Assign Dedicated CSM & Offer 20% Discount
12984,18,1,97.5,0,84.00758806617084,United Kingdom,3,At-Risk Accounts,0.050250414190697396,Low,307.9895288485309,Standard Quarterly Business Review
12985,0,2,1239.38,0,1424.3764431358504,United Kingdom,3,At-Risk Accounts,0.08306186788130702,Low,1221.31190813618,Standard Quarterly Business Review
12987,73,2,558.7,0,563.2102084504036,United Kingdom,3,At-Risk Accounts,0.06673520090191468,Low,520.137767158612,Standard Quarterly Business Review
12988,291,1,535.32,1,565.7932876167723,United Kingdom,1,Dormant,0.9203965244080942,High,514.5348963416978,Assign Dedicated CSM & Offer 20% Discount
12989,2,15,6924.110000000001,0,8666.555407159502,United Kingdom,0,Core Accounts,0.047964546726110585,Low,7309.562204836046,Standard Quarterly Business Review
12990,30,3,409.5,0,509.8036929954464,United Kingdom,3,At-Risk Accounts,0.06228460581121266,Low,319.082202106619,Standard Quarterly Business Review
12991,22,2,503.76,0,609.0096462683889,United Kingdom,3,At-Risk Accounts,0.0609290212422293,Low,438.2977049915943,Standard Quarterly Business Review
12993,22,4,414.76,0,437.6025711390324,United Kingdom,3,At-Risk Accounts,0.047211451553535254,Low,319.082202106619,Standard Quarterly Business Review
12994,3,3,974.42,0,1138.239397895305,United Kingdom,3,At-Risk Accounts,0.05492417298413578,Low,1101.2921421273957,Standard Quarterly Business Review
12995,84,1,211.32,1,223.2487028861174,United Kingdom,3,At-Risk Accounts,0.06846432994842702,Low,307.9895288485309,Standard Quarterly Business Review
12997,21,4,1226.89,0,1514.96750326374,United Kingdom,3,At-Risk Accounts,0.0501699576581454,Low,1212.3951305208845,Standard Quarterly Business Review
12999,195,3,455.88,1,456.5127234271073,United Kingdom,1,Dormant,0.9030962376065275,High,379.23402954332744,Assign Dedicated CSM & Offer 20% Discount
13000,106,3,534.85,0,687.3451869801485,United Kingdom,3,At-Risk Accounts,0.05592490966542827,Low,514.5348963416978,Standard Quarterly Business Review
13001,3,13,9818.82,0,12432.210672476434,United Kingdom,0,Core Accounts,0.05212921157161759,Low,11205.12349976552,Standard Quarterly Business Review
13002,317,1,120.95,1,141.60841841134675,United Kingdom,1,Dormant,0.9479193985720863,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
13003,105,3,149.05,0,140.06346876822178,United Kingdom,3,At-Risk Accounts,0.06077212384652144,Low,307.9895288485309,Standard Quarterly Business Review
13004,11,18,5655.91,0,4897.038424695839,United Kingdom,0,Core Accounts,0.03822446720535968,Low,5480.158989758101,Standard Quarterly Business Review
13005,173,2,513.7,1,630.4905811564379,United Kingdom,1,Dormant,0.09586847986828559,Low,443.6946821996235,Automated Win-back Email Sequence
13006,55,1,81.57,0,71.99785374013675,United Kingdom,3,At-Risk Accounts,0.055750739191019576,Low,307.9895288485309,Standard Quarterly Business Review
13008,322,1,229.47,1,281.5896116256093,United Kingdom,1,Dormant,0.909414684581603,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
13011,371,1,50.55,1,52.84408554465492,United Kingdom,1,Dormant,0.9620008135056838,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
13012,8,8,1661.84,0,1667.2881628018304,United Kingdom,3,At-Risk Accounts,0.04954982023048177,Low,1831.3010377803287,Standard Quarterly Business Review
13013,0,13,4810.9400000000005,0,6021.350322762854,United Kingdom,3,At-Risk Accounts,0.059418738630307305,Low,4939.299862390709,Standard Quarterly Business Review
13014,10,10,3466.28,1,3819.582291879857,United Kingdom,3,At-Risk Accounts,0.043959045209008674,Low,3620.3798477382916,Standard Quarterly Business Review
13015,52,5,3346.28,0,3641.779959889017,United Kingdom,3,At-Risk Accounts,0.05462612685899094,Low,3344.7634134582213,Standard Quarterly Business Review
13016,72,3,789.89,0,852.5938159996828,United Kingdom,3,At-Risk Accounts,0.0541257848958483,Low,862.4825717529832,Standard Quarterly Business Review
13017,6,1,204.0,0,201.05929063399225,United Kingdom,3,At-Risk Accounts,0.06349157664756457,Low,307.9895288485309,Standard Quarterly Business Review
13018,15,28,7277.7,0,8680.997407276966,United Kingdom,0,Core Accounts,0.05301729100361945,Low,7411.7639774980025,Standard Quarterly Business Review
13021,3,9,2616.38,0,2423.8123964769943,United Kingdom,3,At-Risk Accounts,0.05171336183695782,Low,2736.493936852798,Standard Quarterly Business Review
13023,63,2,689.9,0,875.7918164662377,United Kingdom,3,At-Risk Accounts,0.058723465334425094,Low,766.0147160531941,Standard Quarterly Business Review
13026,0,5,975.36,0,1216.266704797302,United Kingdom,3,At-Risk Accounts,0.06233025739811064,Low,1101.2921421273957,Standard Quarterly Business Review
13027,113,6,6912.0,0,6695.932005532449,United Kingdom,3,At-Risk Accounts,0.05702868608248068,Low,7087.299324759054,Standard Quarterly Business Review
13028,22,2,661.3199999999999,0,770.2604901325378,United Kingdom,3,At-Risk Accounts,0.055317285123809866,Low,691.3406154935286,Standard Quarterly Business Review
13029,30,3,1247.5,0,1355.547967537933,United Kingdom,3,At-Risk Accounts,0.06052071611285327,Low,1221.31190813618,Standard Quarterly Business Review
13030,10,2,799.48,0,774.5559319811741,United Kingdom,3,At-Risk Accounts,0.060228684714605685,Low,862.4825717529832,Standard Quarterly Business Review
13032,51,2,1010.18,0,1307.43639918602,United Kingdom,3,At-Risk Accounts,0.06794292001580263,Low,1107.9172678240095,Standard Quarterly Business Review
13033,356,1,190.55,1,154.8444881256934,United Kingdom,1,Dormant,0.9286837445343126,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
13034,54,2,642.77,0,595.4126445512222,United Kingdom,3,At-Risk Accounts,0.05874638840067102,Low,657.9240456844085,Standard Quarterly Business Review
13035,73,2,921.88,0,977.2269377285736,United Kingdom,3,At-Risk Accounts,0.06807167607092705,Low,992.2741582371632,Standard Quarterly Business Review
13037,137,3,881.07,0,934.7945663874292,United Kingdom,3,At-Risk Accounts,0.04930194930572282,Low,892.3714941190274,Standard Quarterly Business Review
13038,79,3,908.46,0,994.2790706325236,United Kingdom,3,At-Risk Accounts,0.05878281679586512,Low,980.6481954009332,Standard Quarterly Business Review
13040,8,2,676.99,0,796.0306258488981,United Kingdom,3,At-Risk Accounts,0.052818014386126946,Low,713.327530033911,Standard Quarterly Business Review
13043,272,1,516.42,1,574.1242106183875,United Kingdom,1,Dormant,0.9086219052580721,High,443.6946821996235,Assign Dedicated CSM & Offer 20% Discount
13044,290,1,560.47,1,616.5958750910745,United Kingdom,1,Dormant,0.918305590216332,High,520.137767158612,Assign Dedicated CSM & Offer 20% Discount
13045,98,1,305.28000000000003,0,252.39244761904695,United Kingdom,3,At-Risk Accounts,0.061615340394526735,Low,307.9895288485309,Standard Quarterly Business Review
13046,30,2,629.31,0,621.9251377043416,United Kingdom,3,At-Risk Accounts,0.068442470315089,Low,588.8481695710574,Standard Quarterly Business Review
13047,31,10,3237.54,0,2965.676869756041,United Kingdom,3,At-Risk Accounts,0.04820083225609297,Low,3297.257884950942,Standard Quarterly Business Review
13048,13,4,1835.91,0,1712.3258207955917,United Kingdom,3,At-Risk Accounts,0.053302953081133114,Low,1923.3716331013247,Standard Quarterly Business Review
13049,63,2,656.6800000000001,0,707.3551663249089,United Kingdom,3,At-Risk Accounts,0.06020381273447494,Low,684.5514586165943,Standard Quarterly Business Review
13050,14,17,5836.86,0,5251.730296250017,United Kingdom,0,Core Accounts,0.0420638574181661,Low,6081.275623047029,Standard Quarterly Business Review
13052,211,1,348.15000000000003,1,329.68918975951647,United Kingdom,1,Dormant,0.9186427822810478,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
13055,77,3,1214.41,0,1115.4870204352717,United Kingdom,3,At-Risk Accounts,0.059034966624507766,Low,1204.1279393486957,Standard Quarterly Business Review
13058,24,3,271.40000000000003,0,345.8318493947091,United Kingdom,3,At-Risk Accounts,0.06679902879019255,Low,307.9895288485309,Standard Quarterly Business Review
13059,249,1,183.4,1,233.34584764008943,United Kingdom,1,Dormant,0.8908311419954131,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
13060,253,1,307.53,1,339.8116637575219,United Kingdom,1,Dormant,0.9184135053194836,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
13061,71,1,248.61,0,313.8107654757189,United Kingdom,3,At-Risk Accounts,0.0637183982778696,Low,307.9895288485309,Standard Quarterly Business Review
13062,190,1,346.98,0,413.91463586230816,United Kingdom,1,Dormant,0.8980783072576248,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
13064,12,4,1119.49,0,1225.8123776588984,United Kingdom,3,At-Risk Accounts,0.05497771753839897,Low,1135.3028150666698,Standard Quarterly Business Review
13065,372,1,205.86,1,165.3503763193652,United Kingdom,1,Dormant,0.9194720247013696,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
13066,23,2,470.8,0,558.4903337430918,United Kingdom,3,At-Risk Accounts,0.06595141991227042,Low,388.0396502884487,Standard Quarterly Business Review
13067,81,1,115.46,0,132.9226519599023,United Kingdom,3,At-Risk Accounts,0.06397300854280637,Low,307.9895288485309,Standard Quarterly Business Review
13068,9,2,344.0,0,381.0236283645753,United Kingdom,3,At-Risk Accounts,0.08216567127331156,Low,307.9895288485309,Standard Quarterly Business Review
13069,0,24,4436.12,0,5235.562748770423,United Kingdom,0,Core Accounts,0.047591962363689726,Low,4445.334696953618,Standard Quarterly Business Review
13070,191,1,228.8,1,241.7182956502332,United Kingdom,1,Dormant,0.9034846942028568,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
13072,266,1,177.15,1,204.0841757572876,United Kingdom,1,Dormant,0.8980758517773124,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
13075,129,1,919.61,0,1165.6848013372753,United Kingdom,3,At-Risk Accounts,0.05509944002669735,Low,992.2741582371632,Standard Quarterly Business Review
13077,0,4,729.27,0,720.4476619530377,United Kingdom,3,At-Risk Accounts,0.06284315785527762,Low,804.9075936002139,Standard Quarterly Business Review
13078,2,26,12627.94,0,14573.412021907505,United Kingdom,0,Core Accounts,0.04208915048601239,Low,12519.419296982047,Standard Quarterly Business Review
13079,3,5,220.1,0,228.42944437210605,United Kingdom,3,At-Risk Accounts,0.059931782585279265,Low,307.9895288485309,Standard Quarterly Business Review
13080,178,1,58.08,0,66.04856588867803,United Kingdom,1,Dormant,0.06548663381097321,Low,307.9895288485309,Automated Win-back Email Sequence
13081,11,11,28337.38,0,33479.10317453577,United Kingdom,0,Core Accounts,0.045834725170179134,Low,29118.720757674997,Standard Quarterly Business Review
13082,125,9,3613.63,0,2973.028259574903,United Kingdom,3,At-Risk Accounts,0.041790203829065925,Low,3639.8702316481235,Standard Quarterly Business Review
13083,3,2,303.75,0,341.202442424703,United Kingdom,3,At-Risk Accounts,0.08436979914693962,Low,307.9895288485309,Standard Quarterly Business Review
13085,157,2,416.08,0,380.0352360040208,United Kingdom,1,Dormant,0.0837186428364751,Low,319.082202106619,Automated Win-back Email Sequence
13089,2,97,58825.83,0,66768.27408176825,United Kingdom,2,Enterprise Champions,0.17146196704099473,Low,68447.94627806783,Cross-sell new modules (Enterprise Plan)
13090,8,14,8910.82,0,9215.258993711372,United Kingdom,0,Core Accounts,0.04263730886092669,Low,9098.133048982392,Standard Quarterly Business Review
13091,27,1,345.82,0,410.41100459585766,United Kingdom,3,At-Risk Accounts,0.0743256362825023,Low,307.9895288485309,Standard Quarterly Business Review
13092,70,5,477.83,0,411.7463057648451,United Kingdom,3,At-Risk Accounts,0.05489837775698791,Low,397.0000259473881,Standard Quarterly Business Review
13093,275,8,7832.47,1,8718.8015148383,United Kingdom,1,Dormant,0.8918939008685217,High,7576.891160283927,Assign Dedicated CSM & Offer 20% Discount
13094,20,12,1927.32,0,1810.2071026383253,United Kingdom,3,At-Risk Accounts,0.046648010681362345,Low,1962.218062868513,Standard Quarterly Business Review
13095,70,1,74.39999999999999,0,91.250930226298,United Kingdom,3,At-Risk Accounts,0.057410507123084986,Low,307.9895288485309,Standard Quarterly Business Review
13097,32,10,6010.42,0,7598.323394973288,United Kingdom,3,At-Risk Accounts,0.04863704401939764,Low,6631.318762841153,Standard Quarterly Business Review
13098,0,28,28882.44,0,37495.158966643845,United Kingdom,0,Core Accounts,0.060566914564487845,Low,31875.384618580447,Standard Quarterly Business Review
13099,98,1,207.36,0,248.41804748366076,United Kingdom,3,At-Risk Accounts,0.06173903235960717,Low,307.9895288485309,Standard Quarterly Business Review
13101,233,1,101.19,1,119.08717529330488,United Kingdom,1,Dormant,0.9523762564686273,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
13102,0,24,6424.09,0,5831.470135016723,United Kingdom,0,Core Accounts,0.045599196801515474,Low,6748.821838825748,Standard Quarterly Business Review
13103,39,1,243.94,0,236.1347809850236,United Kingdom,3,At-Risk Accounts,0.06336510218871125,Low,307.9895288485309,Standard Quarterly Business Review
13104,2,6,1098.48,0,1134.5554792375146,United Kingdom,3,At-Risk Accounts,0.06314594809100738,Low,1114.5498450564974,Standard Quarterly Business Review
13106,132,1,76.5,0,90.78182507767106,United Kingdom,3,At-Risk Accounts,0.06753712668376913,Low,307.9895288485309,Standard Quarterly Business Review
13107,43,4,1531.62,0,1925.9860091353592,United Kingdom,3,At-Risk Accounts,0.057395267438747295,Low,1541.8837136299678,Standard Quarterly Business Review
13108,372,1,350.06,1,313.153016677023,United Kingdom,1,Dormant,0.9139147415192664,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
13109,59,2,786.54,0,991.9714606962116,United Kingdom,3,At-Risk Accounts,0.06662958480684385,Low,862.4825717529832,Standard Quarterly Business Review
13110,30,7,1488.67,0,1708.7137756099578,United Kingdom,3,At-Risk Accounts,0.05225894687548843,Low,1433.4144729127938,Standard Quarterly Business Review
13113,0,24,12245.96,0,13536.50496856988,United Kingdom,0,Core Accounts,0.045567729479375874,Low,12284.640827532568,Standard Quarterly Business Review
13115,11,4,2294.78,0,2065.119876256185,United Kingdom,3,At-Risk Accounts,0.050608321372949926,Low,2366.4359268938756,Standard Quarterly Business Review
13116,137,1,501.14,0,414.8249074709889,United Kingdom,3,At-Risk Accounts,0.049590614245575086,Low,428.63184006509124,Standard Quarterly Business Review
13117,21,8,984.91,0,1067.8713815947276,United Kingdom,3,At-Risk Accounts,0.04523071561280762,Low,1107.9172678240095,Standard Quarterly Business Review
13118,19,5,1197.81,0,1348.4440003240902,United Kingdom,3,At-Risk Accounts,0.04948564692861056,Low,1204.1279393486957,Standard Quarterly Business Review
13120,238,1,30.6,1,27.70495617512673,United Kingdom,1,Dormant,0.919159220711069,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
13121,268,1,283.73,1,305.92565963942843,United Kingdom,1,Dormant,0.9133986226373106,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
13122,93,2,922.39,0,1132.9224748870852,United Kingdom,3,At-Risk Accounts,0.07852777915947402,Low,992.2741582371632,Standard Quarterly Business Review
13124,89,3,3866.33,0,4707.384258445553,United Kingdom,3,At-Risk Accounts,0.06352785786163799,Low,4241.521948482525,Standard Quarterly Business Review
13126,4,8,2099.64,0,2653.268015683106,United Kingdom,3,At-Risk Accounts,0.06039923926124755,Low,2217.7632328928576,Standard Quarterly Business Review
13127,77,1,259.17,0,254.7493126314284,United Kingdom,3,At-Risk Accounts,0.06700375357540919,Low,307.9895288485309,Standard Quarterly Business Review
13130,93,1,64.0,0,61.3775863216294,United Kingdom,3,At-Risk Accounts,0.05681986969200754,Low,307.9895288485309,Standard Quarterly Business Review
13131,22,3,1073.3,0,1260.819466109601,United Kingdom,3,At-Risk Accounts,0.055934159794653174,Low,1107.9172678240095,Standard Quarterly Business Review
13132,261,1,77.3,1,78.50249445699924,United Kingdom,1,Dormant,0.9378519133668307,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
13133,273,2,109.8,1,92.64642165512517,United Kingdom,1,Dormant,0.8590998872555075,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
13134,85,4,1793.58,0,1688.4772259739975,United Kingdom,3,At-Risk Accounts,0.055830253276238716,Low,1923.3716331013247,Standard Quarterly Business Review
13135,196,1,3096.0,1,3124.765378002746,United Kingdom,1,Dormant,0.8841656303569289,High,3155.903907813113,Assign Dedicated CSM & Offer 20% Discount
13136,55,5,2607.61,1,2467.472378118065,United Kingdom,3,At-Risk Accounts,0.05747223430529453,Low,2724.8154908214124,Standard Quarterly Business Review
13137,10,8,3650.41,0,3526.671269120906,United Kingdom,3,At-Risk Accounts,0.04173744944785826,Low,3932.4274850847014,Standard Quarterly Business Review
13138,21,6,962.39,0,911.275497171586,United Kingdom,3,At-Risk Accounts,0.04938301162325803,Low,1062.1883011200753,Standard Quarterly Business Review
13139,15,7,5064.94,0,4157.047395916133,United Kingdom,3,At-Risk Accounts,0.052862768274706706,Low,5172.467604560128,Standard Quarterly Business Review
13140,107,3,423.72,1,473.9508833166665,United Kingdom,3,At-Risk Accounts,0.07099651708580963,Low,323.306216656799,Standard Quarterly Business Review
13141,84,5,2388.75,0,2624.391134559675,United Kingdom,3,At-Risk Accounts,0.053464921416603986,Low,2466.5786082613013,Standard Quarterly Business Review
13142,18,1,307.09,0,345.99576927390905,United Kingdom,3,At-Risk Accounts,0.057189068614350996,Low,307.9895288485309,Standard Quarterly Business Review
13144,332,1,110.95,1,99.4283914824655,United Kingdom,1,Dormant,0.960551664772604,High,307.9895288485309,Assign Dedicated CSM & Offer 20% Discount
13145,39,4,618.52,0,586.2501235390772,United Kingdom,3,At-Risk Accounts,0.04804257837078224,Low,588.8481695710574,Standard Quarterly Business Review
13146,25,1,228.91,0,254.0461409184811,United Kingdom,3,At-Risk Accounts,0.06310298016777241,Low,307.9895288485309,Standard Quarterly Business Review
13147,9,4,712.8000000000001,0,783.9472653991161,United Kingdom,3,At-Risk Accounts,0.04866109172271054,Low,804.9075936002139,Standard Quarterly Business Review
13148,28,12,3707.12,0,3904.209608206696,United Kingdom,3,At-Risk Accounts,0.04559448111941324,Low,4014.2252818432903,Standard Quarterly Business Review
13149,13,4,1676.06,0,1634.504815906046,United Kingdom,3,At-Risk Accounts,0.05270860417255805,Low,1831.3010377803287,Standard Quarterly Business Review
13151,295,1,1257.87,1,1580.4702614879698,United Kingdom,1,Dormant,0.9244198213075444,High,1237.2198541881478,Assign Dedicated CSM & Offer 20% Discount
13153,5,1,486.22,0,471.577543605272,United Kingdom,3,At-Risk Accounts,0.05502109102717628,Low,424.1132009002792,Standard Quarterly Business Review
13155,32,4,971.76,0,998.7842357297318,United Kingdom,3,At-Risk Accounts,0.05469229969907981,Low,1084.3772762978588,Standard Quarterly Business Review
13157,48,4,1741.22,0,1983.348682367044,United Kingdom,3,At-Risk Accounts,0.05694470922503119,Low,1890.172542406539,Standard Quarterly Business Review
13158,94,4,1201.06,0,1286.948659878418,United Kingdom,3,At-Risk Accounts,0.05414643291740656,Low,1204.1279393486957,Standard Quarterly Business Review
13159,8,4,1437.85,0,1399.665000557766,United Kingdom,3,At-Risk Accounts,0.054026611975476396,Low,1417.4349045789268,Standard Quarterly Business Review
